seq_len,ch_idx
508,19
266,27
243,4
230,20
220,2
204,23
195,1
192,5
180,30
161,20
161,18
160,4
157,20
149,29
149,25
141,3
147,6
142,22
133,17
130,22
128,21
122,27
122,28
122,6
121,29
120,7
119,28
116,9
112,19
111,12
108,18
108,30
107,23
106,19
109,9
107,0
101,5
101,3
100,23
98,4
96,30
96,5
94,16
94,17
93,2
93,9
92,6
92,13
91,7
91,16
90,24
90,27
87,2
87,19
90,29
90,8
86,4
85,27
84,15
83,18
83,30
82,26
82,29
81,4
77,23
77,1
75,19
79,24
74,0
73,3
73,10
71,9
71,7
70,0
70,11
70,28
68,18
67,30
67,1
67,20
65,19
70,13
70,13
68,12
67,13
65,28
64,14
64,27
63,21
63,22
62,3
62,28
61,17
60,29
59,6
59,18
59,15
58,27
58,31
57,4
54,19
58,24
57,24
57,10
55,31
54,16
53,17
53,10
52,21
51,16
51,22
51,24
50,7
50,17
50,10
49,12
49,5
49,8
48,21
48,6
48,16
47,1
55,5
47,7
46,29
45,31
44,25
43,23
43,2
43,10
43,7
42,13
41,29
41,18
41,3
41,16
41,31
41,9
40,30
40,6
39,5
38,23
38,14
37,20
37,2
39,31
39,12
38,11
37,8
35,21
34,15
34,1
33,25
33,20
32,8
32,31
32,12
31,21
31,24
31,15
31,16
30,18
30,5
30,17
29,29
29,1
29,6
29,23
28,25
28,0
28,20
28,27
34,14
31,11
31,13
30,25
30,14
29,11
26,25
26,8
26,14
25,26
25,11
24,3
24,0
23,9
23,22
23,31
22,13
22,25
21,8
21,12
21,21
20,10
20,14
20,16
20,26
20,15
19,17
19,3
19,0
19,1
19,23
18,30
18,27
18,2
18,4
17,19
42,26
29,26
26,11
24,26
23,15
18,22
18,28
18,11
17,14
16,26
16,8
15,15
14,10
13,0
13,12
13,24
13,7
13,22
13,9
13,28
12,2
11,11
11,14
11,26
11,8
10,15
10,31
10,10
10,25
10,0
10,12
10,21
10,24
10,13
9,17
9,7
9,22
9,3
9,9
8,28
7,1
7,2
7,6
6,5
6,18
6,30
6,4
4,20
