seq_len,ch_idx
993,31
372,10
316,8
272,2
247,30
232,7
231,23
222,13
189,26
185,22
176,27
166,12
166,15
164,12
150,1
149,17
143,14
141,28
140,23
143,17
130,7
124,30
123,28
123,9
123,1
120,30
117,25
117,0
120,11
115,24
115,9
114,12
114,21
113,22
112,26
112,27
111,13
110,14
110,2
109,25
108,16
107,6
105,21
102,25
101,5
100,28
99,11
99,20
98,3
98,27
94,23
93,4
92,18
91,21
90,9
90,23
89,6
89,29
88,20
88,22
88,5
87,21
85,29
85,11
84,14
82,17
81,28
80,14
78,15
78,30
78,18
79,13
75,4
73,12
73,10
72,22
72,2
71,28
70,19
69,1
69,16
69,10
67,31
77,18
75,6
65,19
64,24
63,7
63,1
63,26
63,20
63,31
62,18
62,19
62,28
62,21
61,24
61,4
60,0
59,9
59,15
59,11
58,13
58,22
59,25
55,2
55,18
54,22
54,1
53,7
53,27
53,2
53,8
52,18
52,29
51,22
51,28
51,1
50,17
49,15
49,16
48,23
47,10
47,30
46,31
46,18
49,13
48,3
47,25
47,11
47,20
46,24
46,0
46,9
44,16
44,13
43,3
43,19
42,20
42,24
42,29
42,0
40,21
40,1
39,13
39,4
38,14
37,10
36,23
36,8
36,30
35,18
38,4
36,12
35,20
35,6
34,14
33,19
33,25
33,5
33,4
32,17
32,7
31,27
31,12
31,16
31,3
30,19
30,24
30,25
30,0
30,29
29,1
29,11
29,17
29,9
28,26
28,27
27,15
27,10
27,8
25,16
29,3
26,0
26,6
25,21
25,5
23,17
22,7
22,31
22,3
22,19
22,20
21,6
21,24
20,15
20,26
20,11
20,21
19,29
19,5
19,14
19,17
19,7
19,9
19,13
18,28
18,2
17,8
17,30
16,31
16,3
24,5
21,26
20,8
19,0
19,5
18,29
17,16
15,4
15,6
15,15
15,26
15,8
14,27
14,2
13,12
13,10
13,23
13,3
13,0
12,5
12,29
11,16
11,19
11,24
11,4
11,6
11,15
11,20
11,26
11,9
11,11
11,8
10,25
10,27
10,7
10,14
9,2
8,22
8,12
7,10
7,23
7,30
7,31
7,3
