seq_len,ch_idx
2048,24
800,16
829,30
803,30
762,25
701,30
670,26
623,2
608,10
561,10
563,31
543,15
524,8
541,27
540,27
494,28
491,0
488,11
439,4
433,22
457,9
422,17
404,12
398,14
394,19
874,19
437,13
361,29
373,14
354,8
354,15
484,23
350,23
343,28
332,27
336,0
332,8
471,28
511,31
324,6
319,12
294,5
293,25
278,15
2048,31
296,3
276,12
262,3
318,5
304,20
264,0
1382,18
254,3
244,9
229,26
223,7
240,22
249,23
219,18
204,5
738,26
194,20
187,17
196,5
264,16
172,4
169,4
168,20
165,16
190,11
178,29
161,6
151,3
151,29
347,2
216,2
143,17
247,1
139,1
138,17
128,11
234,1
132,13
126,1
120,1
116,11
160,10
120,20
115,29
105,22
103,10
106,29
92,13
125,22
118,22
102,6
97,4
1594,21
491,25
140,14
78,19
75,21
126,17
69,3
86,11
389,12
75,0
52,13
52,9
49,0
1256,7
52,15
56,8
50,28
49,13
35,9
34,6
32,16
24,8
159,14
51,23
32,6
19,4
17,5
132,9
84,20
46,14
7,23
