seq_len,ch_idx
2048,24
836,0
819,12
626,1
603,10
618,22
2048,21
626,17
1756,7
513,6
511,29
532,26
473,18
453,27
438,29
431,23
411,20
2048,15
423,26
419,17
401,28
373,2
422,2
364,0
357,19
347,4
339,4
371,30
336,30
329,4
328,3
326,27
349,4
316,11
584,1
322,5
320,8
727,25
315,25
296,6
945,22
286,11
282,30
277,1
363,11
285,6
277,18
254,0
514,30
252,14
251,30
245,20
267,23
226,14
575,31
244,31
239,31
231,17
229,8
227,22
211,31
228,28
198,28
216,8
181,17
176,2
165,29
302,19
165,6
355,16
179,13
163,9
153,19
147,16
259,13
151,13
139,31
131,4
2048,16
117,12
117,12
117,19
116,6
105,18
130,27
104,27
104,9
100,27
97,9
97,20
200,11
152,14
121,29
170,10
133,10
97,25
95,20
92,10
88,28
378,26
95,20
81,13
68,25
85,23
66,3
62,23
52,5
59,9
51,2
44,9
2048,14
57,28
40,2
39,18
86,3
65,3
43,3
31,13
25,19
25,12
29,18
28,11
17,29
13,26
106,5
55,5
13,8
6,5
