seq_len,ch_idx
431,23
329,29
292,8
292,2
279,7
263,29
254,21
248,24
241,9
234,31
222,16
212,18
199,27
196,29
194,28
190,9
178,6
172,2
172,4
172,0
168,23
168,10
168,2
161,0
159,19
157,3
154,13
152,17
151,11
149,16
151,15
149,28
146,15
144,18
143,17
137,19
134,28
133,20
132,6
130,0
129,30
128,12
129,7
125,7
125,13
125,25
123,19
123,3
123,11
122,13
122,6
121,14
121,26
119,12
119,9
111,17
109,5
109,8
109,12
106,16
107,22
106,12
105,20
103,30
103,4
103,25
102,6
102,14
101,9
101,11
100,20
100,30
100,17
99,22
98,8
97,9
96,0
101,4
99,7
97,29
95,9
94,29
94,26
92,12
92,22
91,17
90,26
89,1
89,5
89,30
88,18
87,8
87,13
86,24
89,1
88,14
83,22
83,30
82,5
81,19
81,25
81,26
81,23
80,30
80,20
79,14
79,28
78,25
78,17
78,21
78,6
77,9
76,27
81,1
78,31
78,25
75,22
74,17
74,7
71,0
71,30
70,14
70,2
70,18
69,26
69,27
68,15
66,13
65,16
67,30
66,17
65,3
65,22
65,30
64,31
63,12
63,19
63,27
63,14
62,28
62,2
62,10
62,3
62,5
62,18
61,23
61,13
61,21
60,31
60,12
60,19
60,27
60,14
60,28
59,10
59,3
62,10
60,10
60,7
59,23
59,10
59,1
58,14
58,21
55,23
54,1
53,4
52,31
52,7
52,20
51,13
51,26
51,8
50,16
50,6
50,25
49,4
49,19
49,21
49,31
48,20
48,3
48,13
48,9
48,15
48,8
47,18
45,16
45,6
59,22
49,10
49,11
47,3
47,0
47,29
47,22
45,11
45,24
45,17
44,30
44,7
44,26
44,9
42,16
42,29
41,10
41,25
41,3
41,14
40,31
40,5
39,7
39,26
39,12
39,28
38,15
38,8
37,16
37,23
36,29
39,5
37,20
37,8
36,23
36,29
35,5
35,10
35,25
35,27
34,20
33,21
33,24
33,1
33,17
33,8
32,15
32,2
32,5
32,10
31,26
31,27
31,3
30,11
30,1
30,4
29,17
29,14
29,8
28,0
28,15
28,28
27,13
27,23
25,29
34,2
34,4
32,21
29,22
28,3
28,4
28,21
28,15
26,11
26,27
25,19
25,18
25,5
25,10
24,3
23,26
23,14
23,15
22,20
22,11
22,27
21,24
21,30
21,18
21,2
21,0
21,6
20,5
20,10
20,3
20,4
20,21
20,26
20,1
20,14
20,15
19,20
19,11
19,22
19,27
19,19
19,24
18,30
18,18
18,2
18,17
18,28
18,0
17,7
17,23
17,6
17,9
16,29
16,16
36,24
21,24
20,31
20,1
19,24
19,31
18,25
17,12
17,1
16,11
16,24
15,21
15,4
15,31
14,25
14,18
14,19
14,12
14,13
14,0
13,6
13,16
13,28
13,2
13,1
13,5
13,11
12,15
12,24
12,21
12,27
12,4
12,31
11,25
11,18
11,19
11,20
11,22
11,12
11,13
11,0
11,6
11,16
10,28
10,8
10,2
10,7
10,23
10,9
10,1
10,5
10,11
10,15
10,24
10,21
10,27
10,4
10,26
9,31
9,25
9,18
9,19
9,20
8,22
8,12
8,13
8,0
8,6
8,16
8,28
8,8
8,2
7,7
7,23
6,9
6,29
