seq_len,ch_idx
384,17
311,25
309,30
279,18
256,17
239,21
235,17
235,24
223,1
222,8
208,2
197,12
190,4
188,11
184,20
184,23
183,7
183,14
180,15
179,2
179,27
172,24
170,5
173,5
163,16
158,30
160,3
158,12
156,24
149,9
147,30
146,4
143,2
143,15
141,13
140,28
138,31
138,19
137,14
137,18
137,26
134,27
134,19
132,23
130,22
128,25
134,13
122,24
122,1
121,29
114,6
113,15
113,13
112,9
112,7
111,10
110,13
105,6
107,18
106,26
105,15
104,10
104,28
103,16
103,0
101,14
100,20
99,16
98,26
98,19
98,6
97,13
97,12
95,21
93,4
93,8
93,10
93,16
92,5
91,3
91,26
90,9
90,14
89,20
89,5
85,6
85,11
93,27
91,18
87,21
83,27
83,31
83,20
83,4
82,23
80,27
80,31
80,10
80,9
79,23
79,18
79,29
78,28
76,11
93,22
82,5
80,22
80,13
77,5
76,15
76,24
75,0
74,21
74,14
74,15
73,8
72,19
72,0
72,2
72,7
72,20
72,22
71,10
70,31
69,8
68,2
68,25
67,6
67,11
67,30
71,6
70,30
67,12
66,8
64,13
64,22
63,10
63,9
63,14
63,1
61,8
61,6
61,17
61,13
60,14
60,29
59,20
59,23
59,8
58,0
58,26
58,17
57,30
57,11
61,9
58,9
58,10
57,9
57,10
56,3
55,29
55,18
54,25
54,31
52,19
52,20
52,21
52,23
52,1
52,3
52,28
51,25
50,9
50,10
50,6
50,20
49,23
49,5
49,12
49,27
48,1
48,3
48,29
48,4
48,18
47,8
46,2
46,25
44,17
81,26
52,26
50,26
49,3
48,28
48,11
46,0
45,26
45,3
45,1
44,18
44,11
43,24
43,0
42,31
42,22
42,28
42,4
42,12
41,19
41,11
41,14
41,2
41,24
41,17
41,7
40,0
40,9
40,31
40,22
40,28
39,6
39,13
39,18
39,19
38,11
38,14
38,24
37,25
35,7
46,7
41,31
38,5
36,30
35,28
35,31
35,7
34,4
34,16
34,19
34,5
34,27
34,25
32,26
32,4
31,16
31,19
31,5
31,27
31,2
31,13
31,14
30,15
30,8
30,17
30,0
30,28
30,31
29,26
29,4
29,16
28,5
28,2
28,10
28,12
28,21
27,25
27,15
27,29
26,8
26,24
31,21
27,16
27,21
26,3
26,16
25,19
25,22
24,12
24,21
23,1
23,23
23,20
23,29
23,30
23,18
23,16
23,19
23,22
23,6
23,12
22,21
22,7
22,1
22,3
22,14
22,4
22,27
22,11
22,20
21,2
21,25
21,29
21,30
21,15
21,18
21,16
21,19
21,0
20,22
20,6
20,12
20,21
20,7
20,3
20,14
19,28
19,27
19,11
19,20
19,2
18,25
18,29
18,30
18,8
18,13
17,15
17,18
17,24
19,1
18,23
17,17
16,29
15,0
15,1
15,7
15,23
14,17
14,29
14,0
14,3
14,1
13,22
13,7
13,28
13,31
12,4
12,10
12,23
12,9
12,12
12,27
12,15
12,30
11,24
11,17
11,29
11,0
11,3
11,1
11,22
10,7
10,16
10,21
10,28
10,31
10,4
9,10
9,11
9,23
9,8
9,9
9,12
9,20
9,27
8,6
8,26
7,15
6,25
6,2
6,5
5,13
5,30
5,24
5,17
