seq_len,ch_idx
517,28
298,31
267,10
261,14
254,17
243,25
229,2
204,29
188,14
184,24
184,19
183,31
177,17
182,4
180,13
177,3
175,9
170,11
170,3
168,21
162,22
161,27
160,18
160,5
153,3
152,14
151,13
143,24
142,20
138,0
138,30
142,10
134,25
134,10
127,17
125,28
121,18
121,9
121,13
121,14
120,8
119,7
117,18
121,3
116,18
115,22
114,1
113,22
113,0
112,6
112,28
112,8
111,7
111,30
111,20
109,14
109,22
108,21
113,7
106,6
106,7
105,15
104,3
104,11
103,26
103,5
102,3
102,30
101,16
100,13
100,15
99,10
98,23
97,1
97,25
95,15
94,18
94,22
94,2
94,12
93,29
93,10
92,21
92,8
91,18
89,16
88,24
87,21
87,17
93,30
88,30
87,15
87,20
85,6
85,15
83,17
83,30
82,13
82,25
81,28
80,15
80,13
80,12
79,18
79,29
79,20
79,11
79,0
78,26
78,23
78,21
77,28
76,5
92,27
78,6
77,29
75,14
75,4
75,28
75,16
73,13
73,18
73,27
73,26
73,1
73,25
72,23
71,24
71,5
71,16
70,15
70,19
70,0
70,29
70,20
69,25
69,17
69,14
66,31
66,28
66,22
65,11
65,23
65,24
65,6
64,29
64,25
62,19
62,1
62,31
61,12
61,15
60,30
60,0
60,11
59,26
59,27
59,1
57,3
57,31
57,4
56,28
67,4
61,19
57,5
56,12
55,19
55,22
55,20
55,0
54,4
54,21
53,16
53,19
53,22
53,6
53,20
52,0
52,13
52,23
52,18
52,4
52,5
51,21
51,12
50,20
50,1
50,11
50,25
49,8
49,27
49,18
49,4
48,17
47,10
47,26
45,14
69,9
45,19
45,7
43,8
43,2
43,0
42,1
42,12
42,16
42,19
42,7
42,29
42,6
42,15
42,23
41,25
41,11
41,24
41,2
41,9
41,3
40,4
40,1
40,12
40,19
40,7
40,20
40,27
40,29
39,6
39,8
39,13
38,24
38,9
37,3
37,14
36,31
42,1
41,16
37,19
36,9
35,29
34,27
33,24
33,17
32,31
32,0
32,16
32,19
32,29
32,7
32,27
31,5
31,15
31,24
31,17
31,31
31,21
31,28
30,16
30,19
30,4
30,9
30,29
30,7
30,8
29,5
29,23
28,11
28,13
28,15
28,25
27,17
27,3
27,26
27,31
33,12
30,6
29,4
29,9
27,23
27,24
27,21
26,26
25,12
25,16
24,4
24,8
23,2
23,9
23,23
22,24
22,21
21,11
21,20
21,30
21,3
21,31
21,18
20,14
20,28
20,12
20,16
20,4
19,0
19,2
19,9
19,23
19,24
19,7
19,21
19,27
18,11
18,20
18,26
18,25
18,30
18,3
18,13
18,17
17,18
17,22
16,10
16,14
16,28
37,2
25,2
22,10
20,26
19,8
18,2
16,5
16,10
16,26
15,8
15,2
15,5
14,27
14,1
14,6
14,30
13,22
13,10
13,26
13,12
12,8
12,23
12,2
12,5
12,9
12,27
12,1
12,0
12,6
12,7
11,11
11,30
11,31
11,22
11,10
11,26
10,12
10,8
10,23
10,2
10,16
10,5
10,9
10,27
10,1
9,0
9,6
9,7
9,11
9,21
9,20
9,30
9,15
8,29
8,31
8,22
7,10
7,13
7,17
6,25
6,14
5,26
