seq_len,ch_idx
1491,1
1024,24
942,7
837,21
2048,28
772,22
731,31
1501,7
707,10
687,23
709,24
696,0
696,5
677,7
653,12
805,17
652,18
645,26
635,3
640,17
601,24
613,0
599,8
1165,26
576,1
576,6
570,13
567,14
706,27
559,28
951,11
597,18
601,26
525,27
518,9
511,13
1577,15
2048,26
518,28
505,4
497,6
494,15
493,21
500,29
485,10
477,13
471,21
461,25
446,20
431,31
592,2
438,12
1499,13
444,18
437,24
753,27
406,29
402,31
406,6
399,9
393,13
383,20
414,21
396,23
389,25
387,1
428,6
379,10
373,12
361,14
383,16
1827,20
387,22
366,23
1294,25
478,26
381,27
457,31
399,0
350,1
925,4
354,9
337,14
346,15
363,16
339,19
487,22
379,31
329,2
336,5
335,7
474,8
328,10
310,19
338,20
338,21
326,22
353,24
470,28
306,30
322,0
300,3
291,4
363,5
348,8
289,11
287,13
297,14
293,15
289,18
275,21
381,22
271,23
282,26
276,28
342,31
271,0
279,1
305,2
287,3
278,4
303,5
278,6
269,9
297,12
270,13
275,14
267,16
966,17
1331,20
310,22
269,25
300,26
1135,27
258,28
269,29
263,2
260,3
321,5
496,6
264,7
255,11
245,12
251,15
237,16
249,19
240,20
248,21
225,24
245,25
239,26
228,31
230,0
237,1
238,4
255,10
231,12
386,17
216,18
227,19
225,20
210,21
245,22
208,23
238,25
217,28
285,29
223,30
2048,31
301,1
209,2
206,3
223,4
194,7
203,9
241,10
205,11
204,13
216,15
329,17
208,18
229,20
268,23
447,24
211,27
184,28
199,30
199,31
180,0
185,1
183,2
249,3
162,5
187,7
182,8
168,9
167,10
163,11
162,12
179,13
178,14
182,15
206,16
183,17
167,18
2048,19
171,20
161,21
191,22
195,23
449,25
178,26
171,27
170,28
197,29
174,30
165,31
351,0
154,3
154,5
246,6
170,8
150,9
213,10
145,11
147,13
1021,14
208,16
132,17
234,18
141,19
138,21
243,22
137,23
136,24
169,25
131,27
264,30
136,31
133,0
138,1
133,2
134,4
130,5
279,6
128,7
119,10
131,11
209,12
156,13
128,14
129,15
174,18
209,19
243,20
125,21
141,22
156,23
118,24
113,25
104,26
105,27
119,28
118,29
217,30
110,31
255,0
104,1
101,2
122,3
184,4
100,5
94,6
100,7
109,8
393,9
107,10
101,11
183,12
102,13
93,14
107,15
159,16
85,18
192,20
82,21
100,22
97,23
79,24
79,25
166,26
89,28
84,29
71,30
70,31
93,0
74,1
74,2
145,3
232,4
81,5
160,6
79,7
75,9
69,11
73,12
161,13
59,14
51,16
82,17
74,18
94,20
104,21
2048,26
69,27
69,28
49,29
49,30
73,31
47,0
586,1
305,2
53,3
921,4
183,5
52,6
40,7
60,9
60,10
2008,11
56,12
96,13
51,14
44,15
37,16
40,17
64,18
44,19
49,20
43,21
102,22
45,23
33,24
69,25
47,26
27,27
75,28
35,29
167,30
66,31
38,0
24,1
265,2
14,3
26,4
25,5
22,6
241,7
187,8
303,9
14,10
19,11
21,12
46,13
21,14
17,15
25,16
39,17
23,18
52,19
10,20
20,21
30,22
22,23
15,24
23,25
122,26
433,27
13,28
42,29
2,30
16,31
17,0
532,1
