seq_len,ch_idx
2048,17
2048,4
1736,30
1938,27
920,12
912,16
837,5
886,13
736,0
740,4
721,22
689,24
684,10
737,25
973,30
657,15
639,24
631,30
638,31
629,1
610,25
600,10
601,18
1950,22
1253,27
621,1
558,2
555,10
549,17
546,18
534,27
530,0
1356,3
536,5
519,7
668,13
524,2
497,11
490,25
517,26
471,13
480,17
471,28
471,30
480,18
453,23
460,24
499,28
433,9
519,16
429,21
419,22
426,23
419,26
426,27
443,30
436,31
409,5
512,6
1577,16
402,17
545,19
407,22
444,24
383,25
397,1
424,2
371,11
385,15
390,16
370,20
360,29
358,31
1827,3
395,4
369,7
359,9
353,12
355,14
354,18
365,25
339,26
347,28
331,31
344,3
350,7
339,9
330,15
316,16
820,25
315,26
303,27
301,29
335,31
501,1
318,4
307,5
306,8
351,9
312,12
309,13
301,16
336,17
283,20
343,23
301,27
288,28
284,1
271,2
490,3
573,4
322,7
296,10
275,11
263,13
266,16
265,18
278,19
262,21
267,22
371,23
272,24
258,28
267,31
287,0
397,4
257,6
307,9
260,15
258,16
241,17
248,18
241,19
259,22
248,23
252,26
243,29
256,31
251,1
296,2
260,3
376,5
262,6
237,7
260,10
237,11
233,12
242,13
275,14
312,15
229,16
229,20
245,22
315,25
277,26
243,28
241,30
216,2
428,5
223,6
252,7
1564,11
214,12
221,13
245,14
212,20
225,21
209,22
253,25
402,26
225,27
216,28
208,29
228,30
269,31
210,1
202,2
208,4
452,6
197,7
206,9
189,10
181,12
200,14
189,15
190,16
2048,17
235,20
196,21
192,22
178,23
187,24
221,25
171,26
175,27
172,28
183,29
171,30
172,31
198,1
207,3
191,4
184,6
174,7
177,8
180,9
171,10
162,11
512,12
171,13
234,14
223,15
165,18
235,19
167,20
157,21
184,23
153,24
160,25
991,26
177,28
158,29
165,31
152,0
168,1
167,2
143,4
171,5
170,6
143,8
160,10
382,11
161,12
153,13
150,14
136,15
144,16
159,19
130,21
131,22
145,23
507,24
226,25
155,26
142,27
146,28
125,29
315,30
1150,2
161,4
158,5
121,6
152,8
134,9
128,10
114,11
122,12
119,13
160,14
110,15
102,16
102,17
168,18
117,19
151,20
117,21
112,22
112,23
105,24
118,25
114,26
155,27
105,28
130,29
96,30
110,31
94,0
109,1
122,2
90,4
99,5
488,6
95,7
87,8
97,9
92,10
94,12
121,13
81,14
81,15
115,16
97,17
82,18
101,19
102,20
100,21
97,22
108,23
80,24
83,25
97,26
188,27
129,28
86,29
70,31
106,0
84,1
64,3
140,4
69,5
106,6
73,7
113,8
63,9
164,10
62,11
57,12
115,13
67,14
64,15
59,16
56,17
54,18
67,19
80,20
50,21
126,23
59,24
45,25
58,26
341,27
52,28
393,29
42,30
56,31
107,0
134,1
41,2
55,3
71,4
49,5
72,6
50,7
46,8
50,9
64,10
44,11
162,12
31,13
173,14
140,15
46,16
32,17
23,18
32,19
31,20
38,21
32,22
23,23
72,24
29,25
104,26
40,27
36,28
64,29
856,30
22,31
26,0
15,1
49,2
1,3
27,4
17,5
26,6
16,7
494,8
29,9
4,10
9,11
34,12
20,13
20,14
1387,15
31,16
