seq_len,ch_idx
1519,25
1083,27
919,27
924,7
862,6
1974,23
798,18
1151,5
709,8
691,28
2044,6
689,15
683,23
662,0
656,6
665,8
1246,16
960,0
627,18
611,27
625,28
627,31
606,17
581,31
690,2
605,3
601,4
581,11
570,22
570,0
585,6
563,23
572,25
551,11
1355,13
580,19
535,31
556,20
531,21
916,25
517,28
516,4
498,9
520,12
757,20
632,28
491,1
550,6
1519,9
602,10
463,17
492,26
468,30
462,5
452,7
452,12
434,24
435,25
1864,26
435,27
485,11
426,12
534,16
422,18
418,19
499,27
409,29
430,30
427,31
423,7
398,8
427,10
402,11
468,12
400,13
391,17
373,3
375,5
378,6
497,9
381,14
718,19
375,20
505,21
370,22
364,24
371,28
374,2
352,8
351,15
349,17
364,23
344,25
371,27
342,28
439,29
343,0
340,1
364,2
368,3
320,7
311,9
322,10
343,11
317,13
335,14
782,15
556,16
321,17
348,18
345,19
357,21
329,23
320,28
322,31
374,1
306,10
823,12
301,14
315,17
294,18
298,19
294,22
303,23
306,24
291,25
301,26
1070,29
294,30
292,0
291,1
376,2
858,3
283,4
283,7
279,8
271,9
341,10
278,17
289,18
261,21
273,22
288,24
274,25
272,27
260,30
266,31
258,2
256,4
333,5
287,6
266,7
257,8
327,14
253,15
250,17
246,18
287,23
255,25
285,26
320,28
308,29
259,30
300,31
235,2
225,3
257,6
221,7
257,8
229,9
220,11
213,12
1347,14
221,16
213,21
218,22
211,24
221,25
213,26
214,27
206,28
231,29
257,31
213,0
211,1
228,3
211,4
193,5
192,6
194,8
247,9
199,10
199,11
195,12
280,14
205,15
221,16
203,19
210,20
199,21
191,23
269,24
188,25
204,26
195,27
186,28
184,29
200,30
194,31
188,0
181,1
171,3
238,4
177,5
177,6
178,7
182,8
168,9
170,10
161,11
171,12
183,13
166,15
169,16
193,17
871,20
186,21
160,23
167,24
1283,25
167,26
153,27
172,29
160,31
177,0
158,1
183,5
194,8
204,10
151,11
439,12
709,13
165,15
156,16
146,17
149,18
208,19
145,20
134,21
359,22
141,27
186,28
138,29
146,30
139,31
200,0
367,1
130,3
123,4
126,5
129,6
145,7
144,8
118,9
137,11
128,12
122,13
111,15
119,16
129,17
211,18
146,19
124,21
500,22
113,23
156,24
119,25
113,27
98,28
1174,29
101,30
304,31
125,0
140,1
94,2
111,3
81,4
95,5
105,6
92,7
90,8
83,9
122,10
96,11
93,12
84,13
522,14
200,15
239,16
94,18
105,19
98,20
94,21
2048,22
114,23
83,24
83,25
97,26
93,27
86,28
147,29
70,31
96,0
189,1
64,2
70,3
92,4
82,6
65,7
85,8
67,10
82,11
98,12
63,14
71,15
69,16
64,17
56,18
72,19
43,20
57,21
62,22
98,23
90,24
55,25
407,26
289,27
55,28
94,29
75,30
37,31
705,0
47,1
45,2
178,3
43,4
44,5
52,6
36,7
27,8
133,9
44,10
61,11
22,12
33,13
31,14
52,15
24,16
30,17
32,18
39,19
35,20
21,21
29,23
20,24
23,25
106,26
34,27
27,28
20,29
25,30
40,31
26,0
158,1
17,2
48,3
23,4
16,5
5,6
45,7
11,8
8,9
28,10
831,11
