seq_len,ch_idx
2048,4
2048,22
1031,13
1296,11
942,17
1373,19
2048,8
861,12
857,27
851,9
792,1
1625,10
790,27
759,18
783,3
767,5
747,7
723,21
686,13
692,23
684,27
671,2
716,27
982,7
658,29
623,3
789,4
592,22
596,24
597,9
587,11
592,17
554,1
541,9
573,30
551,4
563,12
526,15
564,22
663,11
716,22
523,17
487,30
466,17
465,20
464,24
563,31
593,1
454,6
472,12
1044,21
440,27
520,5
423,6
559,7
423,8
415,12
414,17
435,18
426,20
431,23
414,26
404,30
394,2
406,4
455,12
398,14
411,15
383,16
393,18
382,21
382,25
397,0
376,2
383,4
406,6
364,7
472,11
376,15
370,16
387,19
358,20
364,21
1007,24
351,27
358,1
378,3
353,7
443,9
336,11
802,15
340,16
325,20
330,25
338,26
329,27
336,28
324,30
321,1
420,2
336,4
308,7
521,9
352,11
359,12
307,19
310,20
415,22
297,27
300,29
308,0
303,1
320,5
512,10
293,12
292,13
288,15
293,16
279,18
275,19
283,20
351,21
298,24
280,26
301,27
280,29
269,31
303,1
261,4
285,6
291,8
296,9
266,10
1069,14
269,15
263,16
411,18
327,20
256,23
834,24
296,25
251,27
257,28
273,29
260,30
246,31
348,0
271,1
285,3
919,4
247,5
245,6
235,9
242,10
254,11
250,12
236,13
232,15
227,16
235,19
214,20
218,21
240,22
235,24
235,25
216,26
219,27
363,28
223,29
224,30
391,1
220,2
210,3
478,7
209,8
213,9
201,10
209,11
214,15
200,16
242,17
229,18
220,19
191,20
202,21
260,23
202,24
365,25
230,27
188,28
232,29
186,1
195,2
232,4
342,5
202,6
181,8
182,9
674,10
206,11
216,12
176,13
175,14
199,15
180,16
173,18
182,19
195,21
181,23
172,27
169,28
185,29
172,30
181,31
172,0
176,1
171,3
239,4
171,5
330,6
179,7
168,8
195,9
161,13
170,14
166,15
159,16
164,17
152,20
160,22
140,25
145,28
140,30
513,0
140,1
206,3
138,5
839,6
126,7
136,9
124,10
882,12
144,13
125,14
123,16
144,17
132,18
128,19
131,20
123,22
118,23
119,24
145,25
124,26
177,28
129,29
112,30
116,31
107,1
109,2
1082,3
120,4
117,5
102,6
112,7
142,9
325,10
92,11
102,12
108,13
202,14
109,15
102,16
110,17
102,18
116,19
122,20
96,21
120,22
149,23
94,24
98,25
91,27
92,28
90,29
89,30
78,31
114,0
71,1
123,2
94,3
91,4
79,5
87,6
82,9
122,10
71,13
74,14
115,15
87,16
102,17
65,18
78,19
64,20
80,21
61,23
62,24
75,25
111,26
59,27
101,28
2048,29
48,30
54,31
53,0
52,1
44,2
52,3
62,4
92,5
52,6
90,7
136,8
44,9
39,10
50,11
35,12
71,13
62,14
42,15
29,16
50,17
28,18
40,19
41,20
30,21
87,22
31,23
22,24
23,25
44,26
32,27
40,28
854,29
29,30
44,31
40,0
19,1
33,2
37,3
29,4
30,5
33,6
1407,7
36,8
21,9
48,10
34,11
46,12
25,13
22,14
34,15
244,17
24,18
9,19
19,20
6,21
23,22
42,23
161,24
11,25
11,26
20,27
2048,28
13,29
490,30
80,31
4,0
24,1
45,2
6,3
36,4
17,5
28,6
