seq_len,ch_idx
2048,14
2048,29
1029,25
811,23
776,25
792,6
2048,19
661,9
678,14
999,15
730,28
663,3
607,30
617,3
743,15
1512,18
579,19
558,3
899,24
509,28
1164,3
566,18
563,21
716,22
478,23
465,1
472,4
480,6
461,9
484,16
449,21
502,23
436,27
441,28
438,0
512,2
421,4
426,11
427,13
451,14
466,20
418,24
398,26
387,27
402,30
397,6
418,8
382,15
378,17
409,19
406,23
370,26
354,28
362,29
344,0
365,2
345,4
350,5
374,6
361,8
332,11
340,12
331,14
330,16
338,17
327,18
623,20
404,21
471,27
359,28
351,30
326,31
415,1
423,2
312,4
406,8
302,9
346,10
313,11
293,17
287,18
300,24
291,25
271,31
301,0
267,5
265,9
267,11
286,13
251,14
255,15
628,16
561,18
247,19
266,23
309,24
255,25
245,26
267,31
469,1
452,2
251,3
309,4
283,5
241,6
238,7
247,8
236,9
236,10
231,11
253,12
266,14
227,15
260,16
245,18
231,20
213,21
230,23
221,25
2048,26
227,27
212,28
215,29
212,30
209,31
258,0
264,3
208,7
203,8
214,9
415,11
194,12
307,14
222,16
191,18
187,20
179,21
178,22
173,23
183,24
189,25
214,27
187,28
186,30
190,31
170,0
496,1
177,2
173,3
258,4
217,5
174,6
1711,7
1099,10
184,11
171,12
163,13
146,14
159,16
169,17
151,18
151,19
149,20
147,21
135,22
500,24
134,26
148,27
137,28
137,29
145,30
136,0
141,1
168,2
190,3
163,4
119,6
127,7
116,8
119,9
111,10
238,11
133,12
139,13
178,14
126,15
118,17
184,18
214,20
103,21
108,22
111,23
123,24
96,25
87,26
89,27
87,28
91,30
94,31
71,0
102,1
165,2
97,5
65,6
101,7
84,8
273,9
73,10
69,11
78,12
51,13
178,14
58,16
53,17
53,18
73,19
882,20
55,21
79,22
75,23
52,24
57,25
41,26
97,27
71,28
38,30
35,31
37,0
46,1
43,2
41,3
42,4
48,5
2048,6
21,7
30,8
30,9
54,10
136,11
26,12
18,13
28,14
22,15
16,16
23,17
14,18
55,19
19,20
46,21
259,22
7,23
9,24
24,25
23,26
710,27
19,28
