seq_len,ch_idx
2048,3
1477,19
1489,1
877,15
866,17
841,21
810,1
771,13
1498,5
740,8
738,20
700,16
1779,7
887,22
683,26
687,22
669,1
642,28
621,18
867,8
713,2
643,11
620,23
769,24
615,9
753,0
652,27
602,16
581,15
582,0
603,23
829,1
611,10
565,26
549,15
2048,6
1631,13
573,26
536,27
526,29
512,9
1825,25
509,19
502,0
495,9
566,21
547,11
510,26
505,27
483,23
557,10
512,10
507,15
481,27
477,0
468,20
462,31
545,17
457,20
456,27
445,11
519,29
460,29
460,17
456,7
439,30
434,3
441,27
429,4
430,8
411,27
502,30
448,31
425,6
415,29
397,18
396,31
391,6
2048,24
432,11
404,26
395,27
385,12
401,18
370,11
353,28
1074,14
366,1
359,14
353,28
350,7
349,18
349,22
354,20
333,2
355,1
345,4
327,19
325,5
343,31
334,16
323,16
318,20
313,3
316,31
315,25
310,31
309,8
824,28
466,4
333,29
327,19
308,2
299,5
296,30
334,11
309,19
304,3
303,6
298,11
296,31
296,19
293,18
287,3
492,31
316,31
297,31
291,31
282,12
280,29
280,22
273,10
298,22
297,18
272,27
270,18
267,19
264,6
264,14
277,10
273,10
267,30
263,21
257,10
282,19
281,14
280,30
266,24
262,17
257,22
254,10
251,19
495,29
320,15
258,29
249,1
239,2
237,15
237,29
233,19
290,14
232,26
229,29
532,23
260,25
254,13
222,28
217,4
217,18
215,13
214,0
213,27
814,8
268,4
263,16
238,22
234,13
232,25
220,4
213,16
211,12
209,13
206,18
534,17
317,11
254,4
242,26
211,12
209,22
208,27
198,17
198,19
1753,10
276,9
225,30
196,9
192,23
187,20
186,14
181,22
733,12
257,23
194,26
187,12
181,14
179,0
177,29
173,9
231,25
196,25
187,23
181,6
176,25
172,23
172,6
171,8
171,7
167,28
167,14
264,28
261,13
235,28
214,25
193,23
168,28
151,7
164,14
160,5
158,14
152,25
150,13
149,23
248,3
244,28
235,0
198,15
162,3
147,13
143,31
143,28
138,29
608,0
330,6
160,1
158,3
149,21
146,28
142,29
141,13
137,31
131,7
129,6
121,0
468,9
137,3
136,16
127,3
127,9
122,16
121,24
120,12
119,13
117,7
117,3
116,9
111,30
198,15
137,11
130,15
114,21
113,24
112,14
110,5
544,16
534,18
153,16
124,16
123,18
103,16
103,18
101,5
101,11
101,15
100,16
98,18
92,5
211,17
148,30
123,15
104,17
102,30
96,15
94,22
91,17
91,19
88,8
87,26
86,10
85,24
204,30
135,30
115,30
112,29
90,8
90,4
83,30
81,15
87,21
77,21
76,11
75,21
75,11
72,24
71,21
70,14
69,11
68,5
64,17
1106,4
593,2
123,7
91,22
90,7
78,4
67,24
64,2
60,21
690,9
340,8
192,12
143,5
97,17
65,8
54,27
45,21
45,12
195,24
103,9
94,2
78,24
59,9
54,8
53,25
50,2
46,6
45,1
44,30
41,14
41,12
37,28
35,7
2048,20
205,2
100,2
79,5
76,2
57,5
39,20
37,2
36,5
34,26
33,22
31,31
29,20
27,2
24,5
125,12
35,12
28,7
28,25
27,0
27,6
26,21
24,12
22,7
91,4
28,23
14,26
14,4
13,0
12,20
12,21
7,12
6,30
