seq_len,ch_idx
473,1
362,28
358,21
344,27
302,7
284,15
283,27
266,1
277,22
269,14
252,25
254,0
256,9
247,5
237,7
245,20
227,3
221,19
219,15
221,24
219,25
201,4
200,30
200,22
193,23
184,23
176,25
170,19
169,27
172,0
171,15
168,6
163,19
163,15
164,6
154,25
162,3
156,5
157,17
150,8
169,27
154,28
141,14
138,18
144,26
139,7
130,17
131,27
126,13
130,14
135,18
139,28
133,7
129,19
131,20
119,1
118,14
120,22
123,24
127,29
116,5
119,9
121,19
121,21
121,29
127,30
121,2
127,5
113,13
111,14
111,15
110,17
111,29
115,2
110,3
113,5
109,6
108,9
112,16
109,19
117,20
111,23
114,12
108,13
122,15
110,16
112,17
114,18
109,22
109,24
119,27
109,29
108,31
111,1
107,4
100,9
104,14
105,16
101,18
98,21
100,22
97,23
104,29
98,1
104,2
114,15
100,21
102,27
100,28
96,29
102,30
105,0
103,9
105,17
98,21
94,23
89,28
94,11
95,16
91,27
91,1
93,5
91,9
100,12
100,19
94,27
98,31
89,3
84,5
82,7
83,9
74,10
83,13
78,19
80,22
78,30
78,0
83,3
84,4
80,5
77,7
77,10
87,13
81,19
77,21
81,22
77,25
88,30
80,0
81,3
88,9
83,14
82,22
84,24
68,25
69,28
85,29
77,30
69,31
71,0
70,1
71,2
75,4
71,5
73,6
72,7
72,8
69,10
74,15
70,16
67,19
82,20
67,22
68,24
68,29
71,6
75,7
70,17
72,19
75,22
72,26
70,27
68,28
67,0
71,1
70,3
78,4
72,8
61,9
61,10
63,13
65,14
59,19
61,20
67,22
59,24
58,25
61,27
67,28
58,29
60,30
61,1
65,2
61,3
63,4
59,5
60,6
66,9
61,11
61,13
65,16
60,17
57,18
55,27
60,28
60,30
59,2
59,3
60,5
62,6
63,9
60,14
68,15
61,17
59,20
61,22
64,24
60,25
64,26
58,27
59,31
48,1
52,3
48,5
52,9
50,13
51,14
54,16
49,17
51,19
50,23
49,24
51,26
55,29
65,30
45,31
56,4
50,5
49,6
53,8
56,9
53,11
49,12
50,13
49,14
51,16
46,17
51,18
48,19
54,21
49,23
51,25
55,29
47,30
53,0
51,3
51,5
56,6
54,7
58,10
57,12
50,14
52,15
66,16
53,17
47,19
65,20
43,23
41,24
39,25
38,26
40,27
37,28
39,29
38,30
40,31
44,1
40,2
41,4
42,6
39,7
37,9
35,10
43,11
44,12
42,13
38,14
40,15
37,19
51,21
52,22
39,24
43,25
37,26
38,27
39,28
42,31
43,1
39,6
45,7
35,10
43,13
40,16
38,21
44,22
41,24
39,25
39,27
44,29
54,30
61,0
29,6
28,7
26,11
32,12
31,14
34,15
29,16
33,18
40,19
31,21
32,23
30,24
42,25
35,28
32,30
28,31
37,1
26,2
30,3
27,6
26,7
38,9
33,10
32,11
39,12
29,17
27,18
29,19
29,20
34,21
43,23
26,24
29,25
27,26
30,27
29,28
31,29
29,30
35,31
31,0
35,3
38,4
36,5
30,8
34,9
31,10
34,11
32,12
17,13
26,14
20,15
20,17
23,18
26,19
20,20
20,21
18,22
23,23
19,24
20,25
26,26
20,30
25,31
19,1
16,2
21,4
20,5
14,6
23,7
17,8
20,10
17,11
21,13
28,14
20,15
17,16
20,17
20,18
45,19
24,20
22,21
22,22
18,23
21,24
19,26
21,27
25,28
23,30
18,31
16,0
21,1
18,2
19,3
20,5
18,6
20,7
50,8
27,9
22,10
19,11
21,12
19,13
23,14
18,15
32,16
18,17
27,18
20,19
19,20
29,21
18,22
22,23
23,24
20,25
19,26
29,27
12,29
14,30
8,31
13,0
10,1
12,2
13,3
13,4
14,5
17,6
16,7
15,8
23,9
7,10
6,11
9,12
11,13
23,14
14,15
9,16
13,17
12,18
7,19
12,20
14,21
11,22
11,23
15,24
10,25
16,26
10,27
12,28
10,29
8,30
9,31
12,0
7,1
14,2
12,3
15,4
16,5
9,6
15,7
6,8
10,9
25,10
12,11
20,12
19,13
11,14
15,15
13,16
13,17
6,18
12,19
22,20
15,21
14,22
11,23
12,24
17,25
8,26
14,27
9,28
9,29
15,30
11,31
20,0
13,1
7,2
16,3
10,4
11,5
12,6
6,7
