seq_len,ch_idx
259,14
237,5
245,2
247,26
207,25
201,5
198,25
190,19
196,29
192,20
183,14
174,18
168,4
171,8
170,11
158,27
161,29
159,10
169,1
149,27
154,3
156,9
153,17
155,27
146,2
149,10
145,27
141,6
147,10
139,28
139,4
146,20
145,24
140,3
145,7
142,12
141,14
131,26
138,9
132,17
134,19
131,27
132,4
130,10
134,3
130,13
129,25
121,12
118,16
123,23
126,0
122,9
118,11
117,21
123,30
123,1
110,23
111,30
115,0
114,15
111,22
106,23
115,26
111,30
113,31
115,0
110,12
113,15
109,16
109,22
112,24
101,27
103,4
107,10
108,16
102,23
99,27
102,30
104,0
100,5
104,6
103,15
103,19
101,21
101,22
104,26
105,0
107,2
101,5
99,7
101,9
97,14
96,27
92,28
93,29
94,31
88,4
91,13
91,15
94,16
95,24
94,25
89,1
91,2
90,6
92,20
89,26
93,30
94,1
90,5
80,6
84,9
82,11
84,12
79,14
78,16
77,17
83,18
85,22
80,3
84,6
79,28
83,0
78,2
84,9
86,10
81,15
81,19
77,22
83,25
72,8
66,9
71,12
71,13
73,14
69,15
74,16
71,22
75,25
68,28
68,31
71,0
78,1
71,2
71,3
74,5
71,8
66,11
76,12
73,13
70,16
68,18
70,21
69,22
69,23
72,24
69,25
69,26
72,27
72,31
67,1
69,3
71,10
69,11
74,14
79,16
71,21
70,22
73,26
71,29
76,0
71,1
70,5
66,8
59,9
59,10
65,14
55,15
60,18
58,19
67,22
60,24
58,25
59,28
60,1
66,2
60,3
60,4
65,5
64,9
63,13
59,15
62,17
61,21
61,23
56,25
58,27
73,28
59,29
61,3
61,4
70,6
65,9
63,10
56,13
63,16
61,17
60,19
64,21
62,25
61,27
60,28
63,29
62,0
62,3
61,4
62,5
63,6
59,7
53,8
54,11
48,15
51,17
53,18
50,20
49,21
52,22
54,27
57,2
49,4
51,5
60,6
51,7
51,8
52,11
53,13
46,14
52,15
50,17
68,19
52,23
51,24
54,25
50,29
51,30
49,31
50,1
49,2
51,4
58,7
58,8
54,19
51,20
46,23
57,26
55,30
55,3
53,4
48,5
53,6
42,7
39,8
49,10
41,12
43,16
46,18
42,19
42,20
41,22
41,23
41,28
40,30
38,31
37,1
44,2
37,3
39,4
43,5
41,6
39,7
40,14
35,15
50,16
42,17
41,18
37,19
41,23
41,24
43,25
38,26
40,29
38,30
44,1
41,2
41,3
38,5
103,7
41,11
44,14
45,16
40,17
42,18
47,19
54,22
43,25
42,27
40,28
42,29
40,30
38,31
43,1
41,2
49,3
43,4
37,6
43,7
46,8
43,9
40,10
47,11
33,13
30,14
26,15
32,17
36,19
29,20
30,26
33,28
26,30
32,0
34,1
29,2
31,6
29,9
28,10
33,11
33,12
28,13
28,14
28,15
32,17
37,18
28,20
29,22
34,23
31,24
33,28
34,29
32,30
39,31
39,0
33,1
32,2
31,3
31,4
34,5
33,6
34,7
30,9
31,10
34,11
29,12
25,13
32,17
36,19
33,22
34,23
31,24
28,25
33,26
15,29
22,30
20,31
18,0
18,1
22,2
22,4
20,5
27,6
21,7
16,8
19,9
18,11
26,14
22,15
21,16
26,18
15,19
22,20
24,21
21,22
21,23
18,25
17,26
22,27
21,28
24,29
16,30
22,31
22,0
19,1
20,2
25,3
20,4
29,5
22,6
15,7
19,8
19,10
21,12
23,13
25,14
16,15
20,16
22,17
23,18
17,19
19,20
22,21
20,22
18,23
16,24
26,26
18,27
19,28
22,31
22,1
23,2
15,3
24,4
22,6
30,9
25,12
9,13
10,14
8,15
11,16
11,17
23,18
19,19
14,20
11,21
8,22
13,23
16,24
9,25
6,26
11,27
12,28
9,29
11,30
12,31
7,0
10,1
8,2
19,3
6,4
12,5
16,6
11,7
14,8
8,9
9,10
9,11
7,12
10,13
11,14
11,15
8,16
16,17
9,18
14,19
5,20
20,21
12,22
9,23
13,24
15,25
11,26
11,27
10,28
18,29
8,30
11,31
5,0
11,1
15,2
10,3
13,4
14,5
15,6
14,7
7,8
13,9
12,10
8,11
7,12
11,13
9,14
9,15
8,16
7,17
11,18
9,19
10,20
12,21
11,22
8,23
7,24
19,25
10,26
16,27
