seq_len,ch_idx
532,31
333,16
297,22
271,31
267,24
268,6
257,3
232,4
234,17
229,24
231,29
226,25
222,30
214,0
221,5
210,16
200,9
183,12
167,14
169,31
159,24
162,8
152,9
140,13
140,3
145,7
134,31
132,0
134,19
134,22
138,26
130,1
125,14
121,28
125,7
118,0
125,3
119,12
117,20
111,21
113,29
123,0
113,2
111,3
108,4
111,5
109,7
110,9
112,14
110,17
111,23
110,25
115,7
110,13
107,17
100,21
101,23
109,26
102,27
101,30
103,31
105,11
103,17
103,18
101,22
106,26
106,27
102,29
102,4
102,8
105,9
102,10
101,17
99,21
99,25
88,28
97,29
92,30
87,2
92,3
91,5
95,6
94,8
94,11
94,13
95,14
93,15
91,19
87,24
93,27
91,3
92,6
95,7
94,9
104,15
91,17
78,26
88,27
79,28
82,31
84,1
76,4
78,6
77,7
78,8
78,10
82,11
79,13
79,15
85,18
81,22
83,23
83,24
85,25
79,26
80,28
79,31
80,2
76,3
89,4
88,9
80,17
80,18
79,20
72,21
71,22
67,23
79,31
79,1
76,3
68,4
73,5
67,7
73,11
67,12
70,14
67,17
72,22
75,26
68,27
70,1
68,4
71,12
62,14
57,15
62,16
61,18
61,19
66,23
64,26
60,27
58,30
59,0
67,5
60,7
61,11
64,17
66,21
62,26
59,27
60,0
63,4
62,6
57,8
69,13
46,14
58,16
67,17
52,19
49,20
47,22
50,23
53,25
52,28
64,31
45,0
59,4
48,6
48,8
47,10
52,11
49,14
49,15
59,17
56,18
61,22
60,25
62,26
50,28
53,29
53,31
59,0
47,1
48,2
53,3
49,4
49,6
55,8
52,9
48,12
50,13
38,15
45,16
49,17
42,18
39,22
41,24
59,26
48,27
37,28
42,29
41,30
45,31
39,1
40,3
39,8
50,9
38,13
43,15
38,16
36,17
40,18
41,19
45,20
42,21
39,22
42,23
47,24
42,28
41,30
43,0
40,1
35,4
30,5
30,6
30,7
29,8
35,9
31,10
29,12
31,13
30,14
32,15
29,16
29,17
30,18
35,19
31,22
31,23
33,24
33,25
36,27
34,29
31,31
29,1
29,3
40,4
31,5
33,6
29,7
29,8
33,11
30,13
32,14
33,15
32,17
37,18
35,20
30,24
30,27
28,28
29,29
31,30
33,0
16,1
18,3
28,4
30,6
19,7
25,8
26,9
20,10
22,11
16,12
23,13
22,14
22,16
19,17
20,18
16,19
31,20
24,21
17,22
19,23
22,25
26,26
22,27
48,28
27,29
17,30
49,31
23,0
28,1
21,2
25,4
18,5
30,7
23,8
20,9
22,10
18,11
24,12
18,13
18,14
28,15
20,16
36,17
20,19
19,20
18,21
32,22
16,23
30,25
25,26
30,27
20,30
10,31
12,0
12,1
9,2
7,3
22,4
11,5
19,6
9,7
20,8
6,9
8,10
14,11
9,12
9,13
11,14
13,15
6,16
6,17
7,18
8,19
10,20
5,21
8,22
9,23
9,24
8,25
11,26
10,27
13,28
22,29
11,30
8,31
15,0
12,1
10,2
15,3
8,4
13,5
17,6
7,7
6,8
10,9
11,10
11,11
10,12
10,13
8,14
13,15
7,16
6,17
14,18
12,19
12,20
7,21
11,22
8,23
19,24
