seq_len,ch_idx
463,4
326,31
324,19
298,31
292,5
279,22
283,0
270,21
233,17
225,15
212,3
210,10
190,5
190,30
201,3
186,10
158,17
143,14
146,21
139,25
144,3
143,6
142,28
136,13
134,18
130,28
121,5
117,8
123,10
117,13
121,21
117,23
129,30
119,11
125,15
121,17
118,20
127,1
122,4
111,13
117,15
108,25
115,26
113,28
109,31
105,3
114,7
109,13
109,19
132,0
112,2
112,9
112,14
114,15
115,20
103,13
97,16
101,18
101,20
108,21
105,22
101,29
110,1
109,3
99,4
98,5
108,8
106,11
99,16
104,22
100,0
97,1
89,3
93,14
88,16
88,19
91,30
91,1
87,2
88,3
91,6
96,13
90,14
88,21
89,22
90,25
97,0
87,3
83,6
78,7
77,8
80,14
84,16
80,22
80,24
83,25
84,0
81,2
84,5
83,6
85,13
80,15
80,23
89,25
78,27
73,1
73,2
73,4
68,5
72,8
70,11
70,16
72,25
77,26
68,28
75,1
80,4
67,5
76,9
77,10
68,11
74,12
73,15
72,18
69,19
69,25
68,3
59,5
60,7
66,9
56,10
65,12
63,13
62,14
83,15
62,18
58,27
67,28
58,30
60,31
61,2
59,3
61,7
59,8
62,9
65,11
59,12
61,13
60,15
62,16
62,21
64,22
62,23
63,28
64,29
53,2
46,3
51,5
59,9
50,10
55,12
51,13
50,14
54,15
49,16
49,17
48,19
51,20
51,21
50,22
50,25
46,27
54,28
52,29
57,1
51,4
50,5
49,6
53,7
56,8
48,9
46,10
46,11
54,12
52,13
55,17
52,24
55,25
48,26
48,27
62,28
52,30
52,4
47,5
40,8
39,9
42,11
44,12
50,13
37,14
36,15
48,16
46,22
42,23
54,24
40,25
36,26
44,28
43,30
46,0
42,2
41,4
40,5
41,7
44,9
37,13
38,14
41,15
40,16
38,20
44,21
46,22
39,27
49,28
52,0
42,1
39,4
44,7
42,8
29,9
30,11
29,13
29,14
27,17
32,18
27,20
30,22
38,23
31,24
28,25
38,26
33,27
30,29
31,30
31,31
37,1
34,3
30,4
30,5
32,6
32,7
30,10
30,12
30,14
33,16
30,17
33,18
34,19
29,20
33,21
28,23
30,28
34,30
28,31
37,0
28,3
27,9
27,10
20,11
17,12
25,13
20,14
25,15
16,16
20,17
15,18
26,19
27,21
22,22
18,23
20,24
18,25
23,27
24,28
28,29
22,30
16,1
23,3
22,4
23,5
20,7
19,8
20,12
17,13
21,14
20,15
19,16
21,18
16,19
23,20
18,22
19,23
23,24
16,25
32,26
24,27
20,28
20,29
22,31
23,0
19,1
24,2
22,3
17,4
20,5
10,6
11,7
13,8
12,9
13,10
11,11
13,12
7,13
6,14
5,15
9,16
14,17
9,18
13,19
8,20
17,21
12,22
11,23
8,24
10,25
14,26
9,27
13,28
18,29
9,30
9,31
11,0
9,1
12,2
10,3
6,4
12,5
8,6
8,7
9,8
8,9
13,10
9,11
9,12
16,13
23,14
19,15
11,16
16,17
12,18
12,19
10,20
13,21
12,22
10,23
11,24
10,25
10,26
11,27
10,28
18,29
9,30
11,31
15,0
9,1
17,2
20,3
13,4
16,5
15,6
6,7
10,8
13,9
17,10
