seq_len,ch_idx
411,5
407,15
256,16
226,11
219,11
218,10
218,30
209,13
215,18
199,21
195,13
190,20
184,17
182,1
178,24
173,6
172,3
168,19
166,21
161,13
154,4
150,19
146,0
144,7
143,25
140,6
140,19
139,4
139,28
138,22
137,12
132,23
131,5
131,2
131,15
130,19
130,4
126,2
124,31
121,11
120,19
120,26
117,13
115,23
112,6
112,29
111,25
108,0
107,1
113,29
107,31
106,31
104,31
103,27
103,16
102,31
102,7
101,27
99,31
99,25
99,9
99,26
98,12
98,21
98,2
96,20
102,9
99,9
95,18
95,21
95,19
94,22
92,16
92,15
91,20
91,31
91,6
91,7
91,9
90,12
90,26
89,18
87,20
86,3
86,1
86,13
91,29
86,29
85,24
85,27
85,7
84,26
83,18
83,2
83,5
82,31
82,24
82,12
82,16
81,27
81,7
81,6
80,17
79,25
78,14
78,8
77,1
83,8
79,23
77,12
76,14
75,27
74,28
74,30
74,22
73,26
73,24
73,23
73,27
72,30
71,20
71,21
71,10
71,12
70,26
70,8
69,27
69,28
69,30
68,2
67,21
67,19
66,10
71,3
67,15
66,0
66,14
65,7
65,17
64,15
64,5
64,0
64,12
64,14
63,20
62,28
62,25
62,17
62,18
61,2
61,21
61,5
60,0
60,13
60,12
60,8
60,7
60,16
60,27
60,28
59,3
58,30
58,2
58,4
57,5
56,10
61,22
59,22
58,3
55,18
55,10
54,22
54,17
53,3
53,27
53,31
52,30
52,23
52,10
51,13
50,7
50,29
50,3
50,27
49,30
49,20
49,23
48,28
48,4
47,21
47,5
46,1
46,13
56,14
55,3
49,3
49,8
48,26
47,6
47,11
47,14
46,3
46,26
46,29
45,25
45,6
44,11
44,5
44,3
43,8
43,26
43,29
42,28
42,0
41,11
41,4
41,10
40,8
40,26
40,17
40,7
39,25
39,30
39,12
39,18
39,28
39,31
38,11
38,16
38,10
37,5
36,13
35,1
57,9
43,24
39,20
37,14
36,0
35,24
35,20
35,23
35,2
34,1
34,14
34,0
33,17
33,24
33,20
32,23
32,2
31,6
31,11
31,21
31,1
31,8
31,10
30,9
30,0
30,12
29,7
29,25
29,2
29,30
29,22
29,31
28,6
28,11
28,5
28,15
28,21
28,4
31,17
30,14
27,9
26,25
26,24
25,16
25,6
24,15
24,14
23,8
23,10
23,17
23,22
22,9
22,2
22,12
22,20
22,25
22,24
22,27
21,29
21,15
21,18
21,19
21,14
21,8
21,10
20,9
20,2
20,28
20,12
19,20
19,25
19,0
19,7
19,27
19,3
19,16
19,6
19,29
18,11
18,23
18,4
17,15
17,18
16,1
52,22
31,4
29,16
23,19
21,9
21,22
20,17
20,28
19,29
18,23
17,24
17,1
17,4
16,18
16,16
15,30
14,15
14,19
14,13
14,8
14,9
13,22
13,17
13,28
13,29
12,0
12,23
12,24
12,1
12,4
11,18
11,16
11,30
11,26
11,11
11,15
11,21
10,5
10,19
10,13
10,8
9,14
9,9
9,22
9,17
9,28
9,29
9,0
9,23
9,24
8,1
8,4
8,10
8,18
8,25
7,16
7,30
7,6
7,7
7,26
7,11
7,15
7,21
7,5
6,19
5,31
5,13
