seq_len,ch_idx
328,3
276,12
263,29
255,8
255,8
237,23
224,22
213,3
201,15
199,26
185,4
178,0
182,24
174,24
172,23
172,9
169,21
168,28
165,12
165,14
161,22
157,11
153,0
150,21
148,10
145,8
145,16
142,27
142,4
140,1
139,16
138,21
137,30
140,25
137,6
132,11
126,14
123,0
121,28
121,9
120,29
119,7
115,3
117,2
115,20
114,2
113,4
111,24
110,1
110,31
111,5
109,15
108,20
106,16
105,15
105,6
102,5
102,2
102,29
102,15
102,6
101,12
101,18
101,20
100,5
100,2
100,30
98,14
97,17
95,27
95,3
96,13
94,8
93,4
92,3
92,20
92,28
90,6
89,4
88,30
87,17
85,18
85,21
84,22
83,25
83,21
83,1
82,29
82,11
81,4
81,17
81,27
80,25
80,13
80,21
80,1
79,19
79,7
78,16
77,22
77,26
75,3
85,16
78,5
78,16
78,18
76,4
75,19
75,31
74,9
74,28
73,21
73,1
73,20
72,15
72,19
72,7
72,29
71,23
71,9
71,22
69,1
69,20
69,15
69,30
69,0
69,4
69,13
69,7
69,11
67,2
67,8
66,22
66,26
66,12
65,14
72,17
69,31
66,1
65,5
65,13
65,15
63,31
63,2
63,0
62,23
62,6
62,14
62,3
62,1
62,16
61,4
61,19
61,15
60,31
60,21
60,25
60,2
59,7
59,0
59,9
59,23
58,26
58,8
58,29
58,10
57,24
59,17
58,17
56,28
56,9
55,25
55,22
55,12
55,17
55,5
54,28
54,4
54,16
53,9
53,8
52,27
52,10
52,12
52,17
52,1
51,15
50,19
50,0
50,2
50,6
50,26
50,20
48,8
48,11
48,23
47,29
57,24
50,5
49,28
46,10
46,3
43,5
43,28
43,19
42,14
42,7
42,10
42,27
41,30
40,31
40,18
40,1
40,28
39,0
39,9
39,16
39,20
39,26
39,6
38,2
38,14
37,10
37,22
36,23
35,3
59,19
42,19
39,27
37,30
36,31
34,19
34,1
34,5
34,27
33,6
33,7
33,16
33,25
33,15
33,30
33,22
32,11
32,24
32,31
31,17
31,19
31,1
31,5
31,27
31,6
31,7
30,18
30,28
30,0
30,10
29,25
29,15
29,9
29,30
28,4
28,11
27,2
26,23
26,29
26,3
38,13
37,13
33,10
32,13
30,18
30,25
29,10
28,6
26,14
26,17
26,18
26,25
26,9
25,11
24,26
24,30
24,0
24,23
24,24
23,10
23,6
23,14
22,17
22,27
22,18
22,25
22,9
22,11
22,7
22,26
21,30
21,0
21,20
21,23
21,22
21,29
21,24
21,3
21,8
20,12
20,19
20,6
20,13
20,14
20,17
20,27
19,31
19,25
19,5
19,9
19,11
19,2
18,26
18,28
18,0
18,20
18,23
18,21
17,22
17,29
17,24
17,3
16,8
15,12
26,18
24,13
23,12
22,18
21,13
20,31
19,7
19,26
19,24
16,12
16,21
15,18
15,10
15,13
15,31
14,7
14,27
14,11
13,26
13,30
13,24
13,14
12,20
12,12
12,29
11,16
11,21
11,8
11,18
10,10
10,13
10,25
10,31
10,7
9,19
9,27
9,11
9,26
9,30
9,24
9,14
9,5
9,20
8,28
8,2
8,23
8,12
7,29
6,16
6,21
6,22
6,4
6,15
6,8
