seq_len,ch_idx
442,12
383,6
307,24
218,2
213,30
190,21
181,22
178,14
173,11
171,27
170,11
169,5
164,29
157,4
153,21
150,20
143,26
142,10
140,29
140,2
137,24
136,14
125,29
123,14
121,27
121,4
119,9
118,7
116,10
112,17
112,7
112,13
111,25
108,16
108,1
108,9
107,0
107,30
104,26
104,28
101,13
100,30
100,10
98,26
97,6
105,16
94,13
93,20
91,16
91,26
89,31
89,28
89,2
89,4
88,24
87,23
86,9
92,23
89,3
85,24
84,3
81,15
81,16
81,19
81,21
81,23
80,31
80,0
78,11
76,6
84,3
79,28
78,24
77,3
76,15
76,19
76,27
74,11
74,24
73,17
73,12
73,31
72,3
71,9
70,27
69,0
69,21
68,8
68,10
67,24
67,17
67,20
65,31
62,29
61,22
60,27
60,3
60,9
60,19
59,21
59,4
58,7
58,8
57,29
56,20
56,2
55,6
61,28
58,0
57,15
56,30
55,25
55,26
54,18
54,6
53,11
53,12
53,28
53,0
52,3
52,15
52,31
51,23
51,27
50,30
50,8
49,19
49,10
49,18
49,6
48,17
48,24
47,2
46,22
50,1
49,25
48,9
47,16
45,13
45,18
43,12
43,1
42,25
41,31
41,8
41,13
41,18
41,19
40,21
40,4
39,10
38,17
38,29
38,26
38,11
37,14
36,22
34,12
38,8
36,19
36,25
36,31
34,1
33,7
33,20
33,22
33,4
32,8
32,19
32,25
32,31
31,0
31,1
31,3
31,7
31,18
30,17
30,20
30,22
30,27
30,10
30,13
28,21
28,4
28,30
28,29
27,6
27,2
27,12
28,1
28,15
25,20
24,5
24,16
24,23
24,2
24,19
23,25
23,1
22,15
22,18
21,20
21,7
21,13
21,16
21,28
21,10
21,14
20,17
20,21
20,29
19,2
18,9
18,30
18,26
16,6
27,5
25,5
24,5
24,5
23,23
21,14
17,18
15,5
15,8
14,15
14,23
14,7
13,0
13,22
13,28
13,14
13,11
12,12
12,18
12,5
11,1
11,8
11,15
10,23
10,25
10,7
10,0
9,17
9,22
9,28
9,13
9,16
9,4
9,9
9,14
8,26
7,27
6,30
5,11
5,12
