seq_len,ch_idx
1443,27
856,14
920,11
754,6
746,7
736,18
738,19
601,31
555,4
503,5
491,16
526,13
441,19
623,30
436,21
1606,23
431,16
374,31
692,3
617,3
373,3
356,1
356,1
350,29
385,2
369,4
357,2
336,1
328,15
380,8
335,24
326,25
323,27
320,20
317,24
760,31
397,0
303,20
307,19
412,29
291,29
275,19
314,10
272,31
270,24
260,13
250,7
247,8
297,25
279,25
242,13
257,15
223,7
285,28
236,17
226,28
221,15
255,23
229,17
229,25
203,26
197,30
194,24
202,0
185,26
470,14
266,14
196,7
180,17
186,10
185,5
171,29
171,9
159,17
151,0
151,13
662,12
739,28
182,15
129,16
126,2
158,18
125,22
123,18
123,22
122,4
121,17
377,26
119,0
114,26
111,4
105,0
102,18
123,22
96,8
90,22
84,25
458,20
162,22
83,26
82,2
77,8
125,20
86,8
74,20
67,9
57,10
54,10
450,10
45,5
67,11
42,5
67,21
50,9
41,21
39,6
38,9
37,21
35,6
34,11
30,1
26,16
23,12
57,12
40,9
23,21
191,30
23,12
