seq_len,ch_idx
1541,21
1200,16
992,16
934,29
716,14
691,8
638,5
603,31
579,12
534,6
644,21
531,13
545,11
491,18
499,2
418,0
387,24
432,17
413,0
990,13
365,20
364,22
345,30
717,22
480,18
334,31
371,17
315,18
313,23
298,23
1143,19
343,8
326,22
316,14
296,11
287,3
283,7
277,30
278,31
272,5
266,31
265,18
269,22
258,7
257,3
256,17
255,20
276,30
253,22
659,5
247,2
235,27
362,26
248,26
230,26
234,1
230,27
229,11
302,4
222,19
220,26
213,24
227,8
214,8
185,24
256,28
179,1
173,6
172,25
177,2
596,15
271,1
254,15
178,1
167,24
165,28
643,25
160,7
159,25
154,9
144,7
174,2
149,15
145,7
142,2
135,15
200,0
132,19
127,30
151,29
123,29
115,6
124,6
109,4
276,9
114,9
105,11
102,9
447,10
105,20
95,6
110,10
78,20
76,12
72,12
87,10
63,3
377,28
244,27
80,0
66,17
50,13
49,12
48,20
48,3
58,23
32,14
131,10
39,23
36,27
32,23
51,4
27,28
16,4
37,4
29,3
11,9
5,10
