seq_len,ch_idx
2048,21
2048,0
2048,22
2048,28
1043,17
971,13
1030,15
848,4
2048,26
840,15
839,12
774,31
1314,14
819,22
769,20
1066,15
867,10
718,30
707,4
779,9
745,10
687,1
723,23
654,27
653,30
698,9
644,27
632,1
736,9
659,0
637,9
634,10
621,2
612,7
1586,19
610,1
589,3
831,4
564,7
596,8
556,15
551,8
2048,6
553,14
1996,29
652,13
574,7
563,6
542,17
767,18
522,29
517,18
502,4
502,19
621,5
550,5
500,31
491,28
520,13
504,5
481,19
525,19
482,3
482,18
472,2
469,1
1011,25
446,25
506,1
463,25
449,19
439,3
433,19
425,23
427,4
424,14
420,2
415,22
410,16
440,24
413,0
411,7
409,24
403,29
402,24
399,14
393,1
410,8
407,23
396,19
432,8
385,2
385,29
380,7
805,20
461,21
409,21
391,2
376,21
370,9
366,23
365,26
364,16
364,20
719,22
379,22
355,30
356,11
2048,8
347,9
344,26
693,3
374,22
367,3
356,2
348,26
333,3
332,16
330,30
328,14
1469,26
372,0
342,22
333,13
324,0
324,9
318,22
317,8
1158,11
663,4
468,3
383,13
343,13
335,20
314,5
309,23
305,4
407,16
389,16
366,29
327,24
326,16
303,28
300,29
295,24
1900,18
327,28
319,8
306,16
300,3
293,4
291,9
285,8
283,30
357,17
308,17
291,20
286,23
284,17
280,14
279,25
273,31
271,26
1160,25
430,10
309,22
294,23
283,18
282,3
281,17
280,29
277,10
271,28
271,11
270,1
270,8
260,29
280,8
261,31
260,10
258,8
257,23
248,31
246,8
267,29
263,9
259,0
249,18
247,30
240,20
2048,27
373,3
285,5
240,17
239,27
239,13
237,2
235,30
234,21
233,3
233,5
232,20
229,10
221,17
355,5
303,1
292,9
255,28
234,5
233,1
226,24
225,10
225,9
224,2
221,5
216,26
211,7
278,5
252,17
230,5
225,27
223,12
218,4
215,19
214,26
213,18
213,24
210,5
209,27
209,3
209,12
209,6
207,11
207,14
207,28
201,18
816,6
323,31
248,12
238,6
235,10
221,31
215,30
213,12
204,10
201,17
201,29
201,11
196,30
193,26
483,21
308,5
227,11
201,14
200,21
196,23
193,31
193,24
193,11
190,14
185,2
183,21
181,31
1121,7
312,7
297,6
248,30
237,26
204,7
200,6
196,24
194,17
188,30
182,21
175,13
174,25
171,7
171,6
449,25
228,6
184,6
180,26
176,25
173,7
173,18
165,5
332,2
289,5
205,16
196,5
182,27
171,2
170,16
168,21
166,5
165,27
159,17
153,14
153,21
217,29
212,25
193,7
164,19
150,10
149,14
147,25
142,13
141,8
168,18
157,18
151,1
145,15
144,10
142,11
142,14
139,18
133,3
155,30
153,1
148,30
142,7
139,1
135,24
131,7
129,1
128,30
126,11
124,24
124,31
260,14
157,14
128,24
127,3
126,13
116,29
113,21
112,1
259,17
150,30
135,28
130,20
129,19
126,24
118,17
116,18
113,13
110,7
109,16
108,25
108,27
108,30
105,26
132,12
131,12
120,12
118,12
110,12
107,31
106,20
104,31
103,11
102,27
101,25
100,9
98,20
96,30
96,28
204,20
143,20
129,20
129,20
123,25
116,4
114,28
112,12
110,20
110,11
104,25
100,16
99,23
93,4
90,28
90,12
89,20
89,22
89,31
88,0
86,5
82,15
297,15
272,15
168,31
125,14
124,10
115,9
98,18
96,28
95,29
90,8
88,31
78,19
78,5
77,14
75,10
159,16
104,24
90,16
87,24
80,16
80,24
79,16
79,17
78,12
77,24
77,16
70,2
69,3
66,27
62,21
61,23
516,17
142,0
117,17
93,13
81,12
79,24
73,0
69,15
62,11
62,17
61,25
60,2
57,13
53,12
213,11
96,13
79,29
78,0
61,26
58,11
52,13
51,25
49,23
49,29
49,0
43,26
551,2
213,31
91,22
83,11
72,20
70,13
57,23
49,0
47,3
44,29
44,15
38,4
36,21
36,12
35,24
33,22
31,20
834,11
751,2
254,27
61,6
58,22
55,19
41,13
37,23
35,0
35,27
34,6
26,4
26,28
24,22
22,19
2048,0
115,1
113,15
98,19
57,21
36,9
35,12
33,31
29,16
29,23
25,10
24,1
23,15
21,21
21,9
19,19
16,3
14,6
13,4
2048,23
1186,28
614,16
62,12
58,31
42,15
37,10
19,27
19,6
13,4
10,2
10,12
8,24
4,31
1,16
