seq_len,ch_idx
443,12
379,1
357,12
329,0
331,10
304,12
285,25
264,14
264,24
241,22
197,12
199,12
185,25
183,29
168,0
163,4
158,15
165,21
159,26
157,29
136,2
136,8
144,24
130,1
130,17
128,21
130,23
133,29
120,3
121,5
119,13
123,17
121,18
120,23
117,21
121,26
118,2
117,3
111,12
106,22
108,25
119,28
108,3
111,4
113,9
128,20
116,25
97,0
104,5
101,8
99,9
104,10
99,11
101,13
102,20
102,22
102,24
103,30
105,31
103,8
103,12
106,15
96,20
101,21
100,29
91,0
89,2
91,4
99,6
94,7
91,10
91,13
93,15
90,17
95,22
90,1
107,7
92,18
87,20
93,24
85,27
75,4
78,7
82,8
83,9
80,10
84,13
78,21
89,22
84,23
80,28
83,31
84,3
82,6
87,9
78,10
82,23
80,26
83,27
78,31
75,1
65,2
67,6
66,7
71,9
76,10
74,12
67,13
67,18
73,21
71,23
70,26
74,27
68,29
72,0
69,3
69,5
74,10
73,11
67,15
70,16
70,17
74,18
71,19
76,20
74,23
67,24
73,26
72,27
74,28
73,29
69,30
60,1
63,2
65,5
63,6
68,8
60,9
67,10
64,12
62,15
65,17
60,20
69,25
72,26
64,27
61,0
59,4
67,6
61,7
55,8
60,13
71,14
57,15
58,16
57,18
59,20
62,25
60,28
61,29
52,30
49,0
56,1
52,2
50,6
63,7
47,11
52,12
65,15
50,18
52,22
51,24
51,26
53,27
48,30
52,0
56,1
56,3
46,9
52,11
55,12
46,18
49,19
52,24
69,26
41,28
38,30
39,31
41,1
38,3
39,5
42,6
39,7
44,9
38,10
34,11
40,12
39,14
42,15
37,17
41,18
39,19
40,20
43,21
42,23
41,24
47,26
44,29
43,31
37,0
39,1
39,3
40,4
37,6
40,7
41,8
42,9
43,11
43,13
36,14
35,15
37,16
43,18
46,21
41,22
39,23
43,24
44,28
39,31
46,0
41,1
57,3
42,4
44,5
40,6
32,7
31,9
32,10
34,16
39,17
38,19
27,20
34,21
31,23
31,24
30,25
34,26
29,27
30,28
30,29
28,31
27,0
32,1
38,2
29,3
28,4
40,5
32,6
27,7
27,9
28,10
31,12
29,13
49,14
30,15
47,17
38,18
30,19
27,23
32,27
31,28
30,30
23,0
24,1
22,3
24,4
22,6
22,8
21,9
22,10
20,13
24,14
26,16
18,17
20,18
19,19
22,21
21,22
25,23
19,24
27,25
23,26
18,27
17,28
22,29
20,31
20,0
20,1
21,2
22,3
30,4
21,5
21,7
19,9
19,10
21,11
20,12
19,13
32,14
22,16
19,17
21,19
24,20
19,21
21,24
18,25
23,26
21,27
18,28
20,29
19,30
21,31
21,0
21,1
10,4
9,5
17,6
12,7
11,8
11,9
10,10
14,11
21,12
8,13
17,14
11,15
17,16
10,17
12,18
13,19
12,20
10,21
8,22
8,23
12,24
13,25
10,26
11,27
5,28
9,29
12,30
5,31
11,0
11,1
11,2
6,3
10,4
13,5
4,6
13,7
11,8
9,9
18,10
11,11
15,12
7,13
7,14
16,15
16,16
9,17
10,18
14,19
12,20
16,21
13,22
7,23
26,24
11,25
9,26
20,27
17,28
13,29
6,30
9,31
