seq_len,ch_idx
2048,15
2048,8
1576,7
1002,25
952,9
855,24
814,2
1367,10
697,29
708,11
667,2
665,11
936,16
643,10
770,14
623,3
759,7
600,17
1290,20
584,23
596,29
873,2
614,4
588,17
568,22
1061,27
555,0
536,8
534,18
533,19
515,23
524,24
509,30
597,3
507,12
484,8
560,12
495,19
502,20
494,22
500,4
468,5
1102,6
453,8
458,9
478,17
476,22
656,23
447,5
1135,6
810,7
440,16
433,28
437,29
583,0
444,1
425,10
412,11
454,14
419,17
1687,20
550,23
1499,27
403,2
504,8
399,9
394,10
435,19
614,22
403,23
406,30
365,2
387,4
415,6
366,7
368,17
351,19
532,25
365,27
464,29
539,0
360,10
334,12
422,17
419,22
337,30
324,31
343,1
330,4
634,5
419,12
390,13
395,16
316,17
323,18
331,20
342,22
327,23
312,24
301,26
316,28
308,30
674,31
331,0
307,1
317,2
322,6
302,9
294,11
320,12
302,13
310,14
348,15
303,16
702,17
311,24
362,25
434,27
287,28
277,30
2048,3
273,4
328,5
288,7
265,11
293,18
282,20
267,22
329,23
260,24
268,26
972,27
266,3
259,5
570,7
272,8
258,10
249,12
301,13
248,14
248,15
257,19
252,20
250,22
728,26
252,27
260,28
279,31
256,0
238,1
249,6
232,9
228,10
1132,12
224,15
230,16
236,18
223,20
240,21
700,22
277,24
225,25
230,26
301,27
241,28
434,29
282,31
231,3
359,5
209,7
255,9
209,11
205,12
289,14
215,16
207,17
456,18
206,19
197,20
207,22
198,24
200,27
190,29
193,31
201,1
330,2
194,3
293,4
243,5
194,6
219,7
188,8
192,9
202,10
244,12
181,15
178,17
199,19
286,20
181,21
189,24
663,26
179,27
182,29
199,30
169,0
165,1
156,3
161,4
163,5
161,8
141,10
141,11
177,13
152,15
157,17
177,18
186,19
521,20
147,21
161,22
143,24
156,25
154,26
163,28
132,29
269,30
146,31
146,0
178,2
1319,3
131,4
132,6
134,7
136,8
155,9
128,11
134,12
134,13
155,16
238,17
141,19
128,20
143,21
146,22
118,23
114,24
128,25
116,27
111,28
118,30
117,31
111,0
104,1
120,2
328,4
111,5
114,6
121,7
109,8
124,9
494,10
104,12
96,13
134,14
91,15
158,17
117,18
106,19
97,20
88,22
153,23
331,24
96,25
135,26
90,27
96,28
148,29
91,30
94,31
101,0
274,1
97,2
89,4
87,5
108,6
76,7
84,8
124,9
180,10
72,11
76,12
77,13
92,14
87,15
71,16
95,17
86,19
73,20
74,21
90,22
103,23
167,24
114,25
65,26
77,27
96,28
73,29
64,30
88,31
63,0
1097,1
84,3
56,4
51,5
85,6
69,7
81,8
51,9
100,10
54,11
47,12
177,13
55,14
53,15
51,16
57,17
67,18
43,19
173,20
188,21
59,22
88,23
56,24
61,26
57,27
65,29
33,30
52,31
61,0
42,1
76,2
41,3
34,4
130,5
44,6
70,7
1104,8
31,9
119,11
37,12
23,13
196,14
28,15
32,16
37,17
41,18
291,19
392,20
75,21
59,22
23,23
40,24
46,25
18,26
124,27
26,28
11,29
12,30
17,0
21,1
37,2
5,3
601,4
9,5
1869,6
18,7
4,8
5,9
201,10
9,11
25,12
3,13
17,14
