seq_len,ch_idx
2048,15
2048,8
2048,7
1002,20
954,14
868,17
773,4
782,20
749,12
1228,26
736,18
706,19
694,3
743,5
694,6
744,12
665,1
1819,3
641,19
646,22
604,1
828,4
614,6
994,10
591,15
658,17
635,26
624,9
571,16
551,5
551,16
543,19
556,24
561,0
546,25
511,29
1101,4
509,5
503,13
517,14
499,21
498,29
489,16
482,18
486,27
459,9
465,11
510,14
458,15
2048,23
457,24
563,30
437,5
439,15
437,17
475,20
427,29
415,10
414,22
388,28
403,29
385,2
1017,5
387,6
411,7
400,10
371,11
376,16
372,18
378,20
374,27
369,3
381,4
370,6
362,7
361,13
347,16
366,23
334,25
362,26
363,29
442,6
339,9
341,11
340,17
386,22
375,27
418,30
315,3
310,5
328,7
311,10
407,13
293,16
336,17
304,18
295,22
297,24
502,27
295,30
294,31
293,0
302,1
289,2
294,3
340,6
663,7
581,8
293,10
299,11
348,15
273,19
279,22
394,24
322,27
266,28
273,29
272,31
263,1
286,2
262,4
346,7
264,8
266,9
257,10
271,12
288,13
356,15
297,20
262,21
261,22
252,23
262,26
1248,27
346,29
393,31
262,0
247,5
271,9
264,11
246,12
251,16
286,18
243,19
379,22
237,25
241,27
237,28
2048,0
239,2
219,3
244,4
248,6
255,9
216,10
203,13
208,15
208,18
210,19
226,20
193,21
210,26
205,27
201,28
193,29
248,30
192,0
203,2
195,3
196,4
189,5
238,6
184,7
191,9
180,10
233,11
179,13
176,15
168,17
161,19
800,20
180,21
183,22
190,23
187,24
262,25
195,26
239,28
190,29
169,30
176,31
192,1
178,2
173,4
151,5
153,7
235,8
234,10
220,11
144,12
167,13
158,14
152,15
286,16
149,17
150,19
149,21
155,22
150,23
137,25
145,26
169,27
142,28
198,29
199,30
140,31
139,0
137,2
145,6
141,7
135,9
152,10
127,11
127,12
139,13
134,15
127,16
151,17
133,18
177,19
131,21
131,22
367,23
128,24
121,26
116,27
119,29
122,30
558,31
209,1
140,2
115,4
120,5
173,6
123,8
105,9
213,10
118,11
109,12
103,13
242,14
296,15
134,16
148,17
116,18
106,19
120,20
110,21
110,23
102,24
101,25
216,26
100,27
96,28
108,29
95,30
95,31
97,0
141,1
104,3
93,4
152,6
94,7
102,8
112,9
92,10
88,11
98,12
97,15
85,16
89,17
115,18
258,20
88,21
74,22
87,23
83,24
83,25
172,26
90,27
103,28
80,29
93,31
95,0
120,1
167,2
72,3
1390,4
67,5
139,6
94,7
70,8
63,9
68,10
84,11
63,12
202,15
68,16
57,17
55,18
71,20
69,21
68,22
107,23
60,24
60,25
64,26
54,27
54,28
136,29
41,30
69,31
51,0
65,1
65,2
68,4
44,5
59,6
70,7
409,8
52,9
465,11
79,12
37,13
61,14
73,15
31,16
38,17
72,18
31,19
53,20
41,21
84,22
31,23
1099,24
64,25
50,26
25,27
79,28
31,29
53,30
2048,31
41,0
30,1
39,2
137,3
29,4
21,5
45,6
37,7
29,8
42,9
52,10
18,11
34,12
45,13
14,14
20,15
13,16
25,17
29,18
47,19
18,20
21,21
40,22
38,23
70,24
3,25
8,26
452,27
16,28
6,29
10,30
9,31
