seq_len,ch_idx
1373,7
1034,9
872,31
2021,21
786,16
801,13
840,16
754,22
732,10
1459,19
1294,21
682,2
690,26
1029,9
830,18
1215,22
613,0
615,2
684,6
658,8
600,18
629,19
653,28
557,17
568,28
1197,31
568,5
528,14
589,15
549,24
545,29
527,9
476,2
459,12
455,23
478,0
421,8
419,17
730,26
2048,29
395,30
406,9
396,11
407,13
445,14
382,17
414,18
379,21
371,22
385,24
471,25
410,26
374,4
414,5
365,7
430,8
353,13
596,14
388,15
346,17
453,18
340,19
384,22
406,24
339,25
346,27
370,2
342,3
400,4
333,5
361,8
314,10
384,11
322,12
307,13
351,17
281,25
294,26
320,29
289,0
322,1
285,6
277,8
264,11
283,12
279,13
265,17
295,18
248,19
242,22
238,23
265,27
252,31
271,1
228,2
229,3
265,4
226,6
235,7
226,8
221,11
222,13
230,14
219,15
214,17
694,18
1404,20
202,21
246,22
192,23
452,24
192,27
270,28
210,29
202,30
198,2
201,3
217,5
189,7
194,8
215,9
183,10
184,11
183,12
245,13
180,14
192,17
180,19
171,20
214,21
217,22
167,23
172,24
176,26
157,27
162,28
159,30
167,1
169,2
172,3
154,4
149,5
192,7
153,9
176,10
1133,11
149,12
223,13
149,14
151,15
225,16
150,18
917,20
190,21
170,22
137,23
150,24
150,25
158,26
125,27
160,28
155,29
147,30
133,31
120,0
252,2
195,3
113,4
130,6
122,7
160,9
163,10
115,11
117,12
101,13
112,14
113,15
130,16
103,17
102,18
146,19
103,20
101,21
123,22
91,24
109,25
96,26
107,27
109,28
124,29
527,30
90,0
95,1
86,2
96,3
241,4
84,5
83,6
81,8
90,9
100,11
86,12
77,13
439,14
68,15
65,16
318,17
74,18
76,19
61,20
116,21
70,22
100,23
80,24
65,25
86,26
102,27
221,28
71,29
82,30
99,31
53,0
74,1
52,2
48,3
80,4
98,5
111,6
42,7
74,8
75,9
50,10
44,12
193,13
64,14
142,15
65,16
191,17
42,18
34,19
50,20
45,21
75,22
28,23
26,24
30,25
35,26
426,27
18,28
22,29
23,30
1,31
2,0
20,1
17,2
3,3
