seq_len,ch_idx
348,19
332,27
284,26
283,5
278,27
269,11
263,18
251,14
236,11
228,23
222,16
220,0
209,1
213,16
206,23
202,22
200,12
199,21
190,30
186,15
182,6
180,21
177,19
174,22
172,31
171,10
165,26
157,20
157,29
151,21
150,12
150,7
148,2
152,4
151,16
150,12
147,26
145,21
145,1
144,30
143,22
141,27
140,28
137,31
134,8
133,16
132,23
132,15
130,29
130,9
129,10
129,7
128,13
126,25
123,30
121,17
121,1
121,13
120,18
117,18
116,9
122,31
116,10
116,17
112,31
111,30
111,16
109,19
108,0
108,5
106,27
109,6
105,28
105,8
103,15
103,4
103,10
102,28
102,31
101,6
101,29
100,15
100,13
99,3
97,24
105,13
99,20
97,29
96,19
95,9
94,20
93,13
93,31
93,19
92,13
92,4
91,24
91,16
91,15
90,30
90,11
90,5
88,7
88,21
88,16
87,17
86,30
86,9
93,15
87,19
87,12
84,15
84,21
84,23
84,3
83,2
83,17
83,18
83,28
82,23
82,9
82,24
82,2
81,10
81,22
80,17
80,14
80,26
80,0
80,18
80,28
79,2
79,5
79,29
78,10
78,16
78,22
78,14
78,26
79,25
78,7
78,3
77,7
77,18
77,28
76,4
74,14
74,18
73,26
73,1
73,30
73,4
73,31
72,7
72,23
72,11
72,19
72,14
71,18
71,1
71,27
71,2
71,3
71,4
70,13
70,5
69,14
69,9
68,1
67,16
67,30
65,27
80,25
78,9
70,11
69,3
66,5
66,9
65,28
63,26
63,9
63,1
63,11
63,14
63,6
63,25
63,3
63,7
62,4
62,20
61,2
61,24
61,5
61,30
61,26
61,9
60,8
60,21
60,14
60,16
60,27
59,23
59,20
59,22
58,15
58,9
58,1
58,13
58,8
58,21
57,6
56,10
56,0
65,25
62,0
59,20
58,25
58,17
57,29
56,18
55,19
55,3
55,20
55,17
54,24
54,5
53,15
53,27
53,0
53,19
53,12
52,20
52,17
52,4
52,23
52,18
52,24
51,1
51,15
51,14
51,21
51,22
51,27
50,10
50,3
50,20
50,25
50,17
50,29
50,4
49,23
49,18
49,31
49,1
49,15
49,8
48,27
48,30
47,19
47,16
45,10
55,12
49,12
48,25
48,0
46,12
46,20
45,25
45,24
44,0
44,4
44,7
44,2
44,12
43,8
43,11
43,21
43,25
42,24
42,3
42,7
42,28
42,5
41,12
41,29
41,30
41,27
40,19
40,26
40,10
40,6
40,20
40,25
40,3
39,17
39,0
39,4
39,5
39,31
39,9
39,12
38,29
38,8
38,1
37,30
37,11
37,15
37,21
36,27
35,10
65,26
38,23
37,25
37,5
36,7
36,28
35,8
34,2
34,14
34,26
34,31
34,25
34,20
33,5
33,28
33,8
32,2
32,26
32,31
32,1
32,22
32,29
32,30
32,21
32,18
31,27
31,6
31,25
31,3
31,20
30,24
30,28
30,8
30,0
30,2
29,14
29,17
29,23
29,26
29,31
28,1
28,22
28,29
28,30
28,21
28,18
27,11
27,13
27,15
26,27
25,6
25,16
30,8
30,11
29,8
27,24
27,2
27,13
26,22
25,8
25,24
25,3
25,28
24,2
24,11
24,13
24,22
24,10
24,16
23,24
23,25
23,3
23,28
23,5
23,17
22,29
22,2
22,11
22,13
22,22
21,9
21,26
21,23
21,12
21,15
21,27
21,10
21,19
21,8
21,24
21,25
21,3
21,28
21,5
20,17
20,0
20,6
20,7
20,1
20,2
19,4
19,11
19,13
19,22
18,31
18,9
18,18
18,26
17,30
17,23
17,12
17,15
17,21
17,10
16,16
16,19
44,6
30,6
23,6
22,0
20,7
19,14
18,6
18,0
17,4
17,7
16,29
16,14
16,24
15,6
15,0
15,17
14,20
14,13
14,4
14,7
14,29
13,14
13,22
13,12
13,11
13,31
13,23
13,19
13,24
13,8
13,2
12,6
12,3
12,0
12,17
12,20
12,13
12,4
12,7
12,29
12,14
12,22
11,28
11,9
11,12
11,1
11,10
11,11
11,5
11,31
11,18
11,23
11,21
10,19
10,16
10,24
10,8
10,2
10,6
9,3
9,0
9,17
9,20
9,13
9,4
9,7
9,29
8,14
8,22
8,28
8,9
8,12
8,1
8,10
7,11
7,5
7,31
7,15
7,18
6,23
6,30
6,21
5,26
5,19
4,16
4,27
