seq_len,ch_idx
331,19
322,10
291,8
286,15
283,29
267,7
252,26
251,7
244,4
236,21
234,19
229,12
228,8
223,31
222,20
210,11
210,21
205,21
203,10
203,6
202,29
203,30
193,7
191,31
190,24
186,26
180,17
172,24
171,2
169,31
169,10
164,20
161,7
160,21
153,17
152,24
147,0
144,28
144,23
144,15
140,20
140,4
140,3
139,5
136,21
136,2
135,22
134,1
134,24
133,22
132,7
131,20
131,9
130,8
127,23
123,8
123,13
123,14
123,24
122,31
121,18
121,25
120,14
120,31
119,27
119,26
118,3
116,30
121,13
120,29
119,17
115,10
114,12
114,2
113,0
112,8
112,27
111,11
111,12
111,28
109,17
109,4
109,15
109,10
108,3
108,12
107,9
106,26
105,22
103,12
102,28
101,26
101,29
101,10
100,20
100,7
99,28
99,9
98,25
98,29
97,21
97,11
107,19
101,27
97,4
97,31
96,28
96,6
95,16
94,18
94,24
93,23
93,0
92,12
92,19
92,4
91,31
91,3
91,2
91,22
91,14
90,13
90,5
90,28
87,7
90,25
87,12
87,6
86,25
85,16
85,0
85,12
85,11
84,6
84,4
83,23
83,5
82,12
81,26
81,23
81,17
81,31
80,21
80,5
79,16
79,27
79,1
79,24
79,26
78,9
78,15
78,17
77,31
76,8
99,23
79,4
77,9
75,24
75,3
75,2
74,4
74,27
74,1
73,6
73,11
73,0
73,14
73,23
72,24
72,30
72,29
72,7
71,4
71,5
71,28
70,12
70,16
70,22
70,14
69,23
68,29
67,7
72,16
68,6
67,27
66,23
66,6
65,14
64,10
64,18
64,2
64,16
64,1
63,23
63,13
63,4
62,14
62,22
62,15
61,29
61,17
61,7
61,19
61,21
61,27
60,1
60,23
60,6
60,28
59,14
59,22
59,25
59,3
59,15
58,12
58,26
57,17
57,7
56,10
56,2
67,11
58,5
57,1
56,11
56,29
55,18
55,16
54,28
54,6
53,11
53,24
53,29
52,18
52,30
52,20
52,16
52,5
51,6
51,13
51,17
51,14
51,24
51,0
51,29
51,2
50,30
50,19
50,8
50,31
50,20
50,27
50,28
49,23
49,25
49,9
48,24
48,26
48,15
47,18
47,2
47,30
46,19
45,31
60,5
49,9
47,5
46,9
45,27
45,3
44,13
43,26
42,20
42,5
42,11
42,16
41,23
41,25
41,3
41,13
40,6
40,14
40,0
40,15
40,19
40,2
40,29
40,10
39,8
39,5
39,11
39,9
38,27
38,3
38,1
38,13
38,17
38,30
38,14
37,0
37,4
37,26
37,15
37,22
37,2
36,29
36,10
36,7
35,31
50,30
41,30
40,1
39,16
38,17
38,21
37,1
37,16
36,3
36,11
35,28
34,21
34,18
34,10
34,8
33,30
33,1
33,5
33,16
33,3
33,9
33,13
33,25
32,14
32,17
32,6
32,26
31,19
31,31
31,18
30,10
30,12
30,30
30,1
30,5
30,16
30,3
30,11
29,25
29,14
29,2
28,15
28,28
28,6
28,4
28,22
28,19
27,21
27,10
27,12
26,8
42,20
33,20
30,0
30,20
27,0
27,20
26,25
26,0
25,4
25,1
24,13
24,25
24,14
24,0
24,30
23,9
23,27
23,20
23,22
23,15
23,4
22,21
22,1
22,13
22,25
22,14
22,0
22,3
22,30
22,9
22,27
22,22
22,17
22,4
21,8
21,26
21,19
21,18
21,31
21,24
21,21
21,7
20,1
20,25
20,14
20,0
19,3
19,30
19,9
19,27
19,11
19,5
19,22
19,2
19,15
19,17
19,4
18,23
18,8
18,26
18,19
18,18
18,31
17,12
17,24
17,10
16,21
21,18
20,18
20,13
20,18
19,13
17,22
16,15
16,28
16,19
15,8
15,18
15,13
15,25
15,16
15,22
15,9
15,27
14,2
14,6
14,15
14,11
14,28
14,19
14,20
14,8
14,29
13,7
13,18
13,13
13,25
13,1
13,0
13,16
13,22
12,30
12,5
12,9
12,27
12,3
12,2
12,6
12,15
12,11
11,28
11,17
11,19
11,23
11,20
11,26
11,12
10,8
10,24
10,29
10,10
10,21
10,7
10,18
10,13
10,25
10,1
10,0
10,16
10,22
9,30
9,5
9,9
9,27
9,3
9,2
9,6
9,15
9,11
9,28
8,17
8,19
8,23
8,20
8,26
8,12
8,8
7,24
7,29
7,31
7,10
5,21
5,7
