seq_len,ch_idx
411,26
302,30
299,20
293,25
235,29
226,21
219,11
211,13
209,10
202,15
194,9
187,21
187,10
176,4
176,20
167,1
166,22
169,2
165,4
165,2
163,27
160,4
158,28
158,26
157,2
154,2
154,14
151,5
150,18
151,23
141,13
141,0
140,8
139,4
137,24
135,26
135,24
134,28
133,23
131,28
130,22
129,24
126,20
127,31
126,16
125,1
123,19
123,22
122,12
122,13
121,28
120,6
120,22
118,2
118,15
120,6
115,28
115,30
113,21
112,16
112,7
111,0
111,21
111,22
110,3
107,25
107,5
107,17
105,16
104,21
104,7
102,24
102,12
101,7
101,23
100,6
100,30
100,28
99,16
98,7
98,9
97,18
97,22
97,8
96,18
95,18
94,17
93,8
93,16
93,28
93,18
91,29
91,5
91,8
90,11
90,18
89,15
89,24
89,19
88,14
88,29
88,23
88,31
87,0
87,20
87,22
90,10
87,11
86,19
86,27
85,30
85,26
84,11
83,30
83,15
82,16
82,31
82,14
81,9
81,15
81,3
81,7
80,20
80,22
80,11
80,19
80,16
80,17
80,30
79,10
79,1
78,25
78,0
77,5
76,26
82,7
81,31
80,7
79,24
78,4
77,29
76,31
75,1
74,9
73,29
73,19
73,10
73,6
72,14
71,3
70,15
70,8
70,16
69,6
69,1
69,13
69,3
68,30
68,27
68,18
67,15
67,17
67,2
66,20
66,25
64,23
74,3
74,10
72,1
68,31
68,27
68,3
66,10
66,23
66,1
65,9
65,31
64,10
64,23
64,13
63,26
63,11
62,9
62,27
62,3
62,7
62,14
61,18
61,23
61,25
61,8
60,22
60,26
60,11
60,1
60,16
60,31
59,7
59,10
59,17
59,6
59,13
58,0
58,4
58,15
58,25
57,29
57,8
61,0
58,4
58,1
57,2
56,28
56,30
55,5
55,11
54,1
54,2
54,28
54,30
54,4
54,25
53,5
53,11
53,18
52,31
52,0
51,24
51,2
51,28
51,30
51,4
51,6
51,5
51,29
50,26
50,9
49,0
49,7
49,2
49,3
49,28
49,6
47,13
47,5
47,15
46,20
51,6
49,14
49,12
48,29
48,14
47,20
46,0
46,29
45,14
44,18
44,7
44,11
43,25
43,9
42,14
42,27
42,18
41,3
41,16
41,13
40,30
40,17
39,11
39,23
39,26
39,6
39,25
39,9
38,29
38,14
38,19
38,27
38,7
37,16
37,13
37,24
37,5
37,4
37,30
36,17
35,21
34,22
54,8
49,12
44,21
40,17
37,8
37,20
37,17
37,9
37,12
37,27
37,8
36,20
36,7
36,17
36,6
36,9
36,29
36,12
35,27
35,25
35,1
34,13
34,19
34,4
33,2
33,21
33,11
33,22
33,17
33,6
32,9
32,29
32,27
32,25
32,31
32,3
31,16
31,8
31,13
31,19
31,20
31,24
31,4
31,2
31,5
31,15
31,11
30,17
30,6
30,29
30,25
29,31
29,3
29,16
29,8
28,19
28,20
28,4
28,2
28,10
28,21
27,28
27,15
31,1
27,27
26,1
26,14
25,19
24,23
24,13
23,15
23,8
23,27
23,3
22,12
22,1
22,14
22,19
22,29
22,16
21,18
21,23
21,31
21,13
21,15
21,24
21,2
21,5
21,10
20,11
20,4
20,20
20,21
20,30
20,26
20,17
20,3
20,12
19,1
19,14
19,19
19,7
19,16
19,18
19,23
18,13
18,15
18,25
18,8
18,24
18,0
18,2
18,10
17,11
17,4
17,20
17,28
17,21
17,30
16,22
25,12
23,12
23,12
22,0
22,26
21,12
21,0
20,5
19,24
18,21
18,26
17,12
17,19
17,0
17,5
17,27
16,31
16,23
16,9
15,24
15,10
15,21
15,22
15,26
15,12
14,19
14,0
14,3
14,5
14,14
14,17
14,27
13,31
13,23
13,6
13,9
13,18
13,24
13,25
13,10
12,21
12,28
12,22
12,26
12,12
12,19
12,0
12,3
12,5
12,14
12,17
12,27
11,31
11,8
11,23
11,6
11,9
11,13
11,15
11,18
11,24
11,29
11,25
11,10
10,7
10,21
10,20
10,28
10,22
10,26
10,30
10,12
9,19
9,0
9,3
9,5
9,14
9,17
9,27
9,31
9,8
9,23
9,6
9,9
8,11
8,13
8,15
8,18
8,24
8,29
8,1
8,25
8,10
8,16
8,7
7,21
7,4
7,20
6,28
6,2
6,22
6,26
4,30
