seq_len,ch_idx
799,2
317,30
267,2
252,31
247,19
234,25
225,8
222,17
224,22
215,28
199,25
193,2
179,24
182,5
177,7
181,19
174,1
181,18
158,16
166,28
163,6
154,19
149,21
148,22
155,30
153,31
158,11
155,12
158,15
156,24
151,26
141,29
144,4
142,17
137,22
140,0
133,12
134,21
130,4
143,17
125,24
120,7
123,18
115,27
112,1
110,5
117,10
118,20
98,27
108,0
104,10
99,11
102,12
101,13
95,16
102,20
96,21
99,31
90,4
95,5
90,12
104,14
81,21
88,26
78,27
75,3
89,14
79,15
84,16
86,19
91,20
80,22
79,24
86,25
81,6
70,7
73,9
72,12
72,16
73,17
67,18
69,19
74,23
75,25
67,28
71,30
68,0
68,1
73,2
81,3
71,6
68,8
71,12
69,14
66,18
64,21
59,23
61,24
78,26
68,29
66,31
66,0
61,1
58,4
56,6
60,7
62,8
58,9
59,10
61,11
61,12
58,14
61,16
62,17
57,19
50,20
53,21
53,22
46,24
51,27
51,30
51,1
50,2
50,4
49,6
52,8
52,12
52,17
52,21
46,23
38,24
39,25
43,26
41,27
44,28
37,29
37,31
42,3
39,5
42,8
40,11
51,14
37,16
43,17
44,18
41,19
43,20
43,21
41,22
47,23
50,25
41,26
43,0
40,1
37,2
42,5
37,8
31,9
35,10
30,11
44,13
35,14
25,16
38,19
31,21
31,22
30,23
39,24
33,25
33,26
35,27
28,28
31,29
30,30
29,31
33,0
35,1
33,2
28,3
32,4
35,6
38,7
31,8
29,9
34,11
33,13
33,14
30,15
30,18
29,19
21,21
29,22
21,23
20,24
26,25
23,26
27,27
18,28
18,29
18,30
20,31
22,0
20,1
17,3
20,5
26,6
24,7
20,8
25,11
19,13
18,14
22,15
19,16
18,18
21,19
19,20
19,21
22,22
19,23
11,24
16,25
8,26
16,27
14,28
15,29
8,30
14,31
35,0
12,1
12,2
9,3
17,4
8,5
10,6
14,7
15,8
10,9
11,10
23,11
14,12
12,13
12,14
10,15
10,16
16,17
14,18
11,19
13,20
12,21
16,22
6,23
9,24
14,25
15,26
8,27
12,28
