seq_len,ch_idx
2048,8
1820,19
991,29
865,15
973,10
804,17
844,13
1584,24
725,20
719,3
728,1
700,28
668,26
664,5
645,11
683,12
630,11
606,20
562,31
553,5
551,4
752,17
539,5
531,22
527,5
574,16
514,5
507,30
544,7
529,31
509,31
504,7
497,15
485,18
513,7
483,24
477,10
470,28
462,24
452,26
484,27
466,31
457,27
447,19
446,27
432,14
431,7
424,15
655,8
436,16
424,2
406,10
460,23
416,6
402,15
411,6
394,1
390,11
575,1
474,2
395,21
393,2
391,23
372,24
370,6
369,1
369,29
380,12
360,30
351,24
551,28
545,28
485,14
399,6
367,16
350,23
348,2
346,9
344,17
339,12
1017,4
376,1
347,8
351,27
349,8
339,29
331,27
324,1
319,0
319,26
319,8
311,29
311,14
306,28
466,30
322,30
313,27
312,31
311,2
310,12
298,7
454,8
304,20
286,25
285,9
283,28
418,16
289,21
288,25
287,16
280,25
278,16
276,0
276,8
514,9
294,27
283,31
278,24
272,28
267,17
299,22
273,15
269,8
267,22
267,30
264,11
256,9
288,6
282,2
280,6
272,26
263,9
257,31
256,6
250,0
241,11
823,2
266,23
264,26
249,27
241,9
562,4
360,22
241,29
239,21
233,28
231,22
231,11
243,28
231,28
222,6
219,31
218,26
215,14
211,13
528,9
215,26
213,10
211,9
211,26
209,21
209,3
208,10
207,17
204,19
1282,17
469,9
249,16
234,21
231,23
223,16
220,17
216,10
204,15
204,19
198,5
340,30
250,30
237,19
222,30
202,16
202,3
194,24
191,25
190,30
188,16
186,3
186,19
181,24
204,10
193,20
189,9
186,22
183,4
173,11
172,10
300,5
182,5
176,13
176,14
174,5
174,13
171,19
163,23
279,15
237,23
195,20
175,15
169,31
167,25
167,16
165,9
164,3
161,4
160,20
158,15
155,14
155,31
363,0
172,9
157,23
149,14
142,0
154,21
151,22
150,16
149,20
141,21
141,30
139,22
908,13
158,13
151,25
137,14
133,13
129,17
129,10
128,18
126,29
125,14
121,13
220,23
160,22
147,15
146,25
125,23
123,22
117,15
117,25
769,27
201,6
136,20
123,21
122,6
121,4
120,27
119,18
114,20
112,21
111,22
107,6
104,9
102,4
102,17
214,18
174,26
167,18
132,26
127,18
126,29
125,7
119,26
112,18
111,10
108,29
107,7
104,24
101,20
98,26
98,18
110,12
107,0
106,12
104,0
97,0
96,12
93,0
83,12
82,0
1205,14
150,7
90,20
84,12
79,26
77,0
71,21
458,3
132,4
108,2
106,4
83,7
80,3
78,19
75,2
74,27
70,5
70,6
65,4
61,7
602,29
150,0
110,23
102,15
93,11
93,31
76,28
71,0
69,8
66,12
62,21
59,6
58,23
53,7
51,4
785,18
150,3
100,3
71,19
61,12
56,18
56,3
50,14
48,9
45,31
137,1
56,1
55,25
50,10
48,1
47,12
43,21
42,20
36,3
33,10
31,6
31,23
960,11
821,25
299,22
184,29
60,22
43,7
39,29
36,30
35,11
33,24
30,0
25,21
25,22
24,7
22,10
2048,18
126,13
39,30
23,19
21,27
20,2
19,3
15,25
11,13
389,1
290,2
50,25
50,13
23,30
23,1
14,2
12,21
10,12
8,3
7,25
7,23
4,13
4,30
