seq_len,ch_idx
502,11
295,4
249,12
244,23
235,19
201,23
194,0
173,12
170,13
172,9
170,6
160,3
159,2
159,6
158,30
153,9
142,27
136,21
132,16
129,24
129,6
125,3
122,23
122,27
121,3
119,8
118,0
123,18
112,28
110,8
110,14
109,30
108,27
108,20
107,22
106,25
105,13
105,19
103,25
102,1
101,30
101,10
101,17
99,20
99,29
98,28
99,17
92,11
91,2
91,18
91,15
90,17
89,0
89,4
89,10
88,9
84,7
88,18
87,8
84,17
83,2
81,25
81,13
81,1
81,22
81,3
80,10
80,21
79,24
78,11
76,6
81,2
79,14
76,1
75,0
74,6
73,11
72,2
72,13
70,8
70,16
68,15
68,20
68,23
67,30
65,28
72,26
66,7
63,11
63,28
63,14
61,15
60,6
60,19
58,27
58,30
59,31
57,7
56,31
55,15
54,5
54,16
54,25
54,8
53,20
53,4
51,7
50,17
50,26
50,14
50,15
50,28
49,18
49,1
49,16
49,25
49,2
49,0
49,13
49,8
48,12
48,31
46,24
46,4
44,11
56,7
56,16
52,21
44,16
44,28
44,5
43,22
42,12
42,19
42,9
42,15
41,16
40,14
40,28
40,1
40,10
40,21
40,13
39,22
39,3
39,12
39,20
39,24
39,6
38,30
37,4
37,29
36,23
46,29
39,10
36,19
35,29
35,5
34,8
33,21
33,19
33,3
33,31
33,9
33,26
32,24
32,28
31,10
31,22
30,8
30,18
30,13
29,27
29,3
29,12
29,31
26,9
35,26
31,26
28,29
27,5
26,24
26,20
26,25
25,0
25,26
25,29
25,5
25,7
24,10
24,15
24,24
24,20
24,14
23,18
23,19
23,1
23,2
23,0
23,4
22,11
22,26
22,29
22,5
22,7
21,10
21,24
21,20
21,14
21,18
21,21
21,13
20,19
20,22
20,1
20,30
19,2
19,3
19,0
19,9
18,27
18,12
18,31
17,4
15,6
15,11
28,17
19,23
19,5
18,31
18,22
17,21
15,25
15,17
15,27
14,23
14,5
13,31
13,26
12,29
12,7
11,22
11,14
11,15
11,18
10,1
9,21
9,25
9,16
9,17
9,27
8,9
8,4
8,30
7,12
5,23
