seq_len,ch_idx
1884,22
1052,10
961,29
944,4
1665,8
884,29
748,16
723,7
1093,5
748,12
701,17
696,6
715,22
684,18
603,11
585,19
574,1
562,27
534,14
533,15
640,4
563,18
558,21
554,29
519,23
511,24
503,11
495,7
1547,6
515,3
494,30
1768,11
500,13
484,3
471,23
467,16
524,2
462,14
446,11
633,1
601,26
452,26
442,29
436,9
443,5
425,5
445,18
415,7
415,15
407,30
1519,17
590,24
407,24
399,22
398,10
445,30
404,31
391,26
371,16
371,10
433,15
402,18
381,25
375,29
373,19
370,4
376,4
374,5
361,17
360,31
353,17
432,10
364,20
351,9
351,5
346,2
589,9
526,12
354,0
344,31
339,9
321,28
480,0
431,0
326,25
318,12
488,21
334,13
315,25
314,13
307,0
305,31
315,23
306,9
305,14
300,2
433,1
420,1
322,23
288,21
286,7
296,28
286,24
285,28
277,24
277,28
277,21
273,0
341,16
284,30
280,16
279,23
266,12
261,30
698,5
285,27
279,1
256,18
254,23
497,27
306,22
273,16
271,26
265,14
259,12
256,31
252,21
252,24
246,26
242,12
245,20
244,5
237,9
272,10
245,4
243,20
239,22
233,10
230,26
221,23
1061,20
253,19
227,27
224,6
224,22
223,3
220,24
214,5
1918,0
264,30
234,4
217,30
1084,27
403,8
248,8
242,19
240,16
237,12
212,15
205,27
202,19
202,21
199,12
244,15
199,15
194,27
192,19
185,30
183,15
1099,23
271,13
205,23
203,8
199,14
195,3
190,9
184,19
183,11
182,13
178,25
178,1
178,24
177,23
175,8
171,27
1098,3
230,25
213,13
197,2
181,25
175,26
174,13
171,8
167,24
164,4
259,26
205,26
195,25
190,13
178,20
169,14
164,2
163,3
161,26
161,25
161,19
160,13
152,15
171,4
157,29
154,28
151,27
146,31
145,28
141,11
141,4
1859,12
407,20
219,20
219,14
205,10
190,20
176,21
158,30
152,14
150,10
144,29
142,19
137,21
131,14
520,16
183,28
149,16
137,18
136,28
135,13
128,16
128,10
121,29
864,20
566,31
194,28
165,14
155,9
129,28
124,31
122,11
120,17
118,15
117,20
115,8
154,3
134,16
127,2
109,14
108,16
107,31
191,9
128,9
124,9
114,8
112,17
108,9
106,4
99,16
99,8
93,10
162,7
154,11
114,22
112,18
99,14
95,25
94,7
88,22
131,18
97,2
95,30
90,18
87,2
82,19
81,30
80,18
80,8
78,2
76,17
109,21
108,21
91,27
89,0
77,19
75,21
74,27
72,10
71,1
71,24
66,31
61,29
386,28
192,6
97,9
70,13
66,2
66,25
62,24
60,15
59,1
58,20
52,12
96,5
89,28
80,24
80,1
58,5
58,0
57,28
56,24
56,26
53,1
50,15
50,10
48,5
47,0
46,7
46,28
2048,6
671,31
213,1
136,2
90,30
71,26
45,4
42,11
41,22
40,17
36,28
35,24
1234,25
238,18
141,21
89,19
53,1
43,18
42,2
30,8
29,4
28,3
26,17
24,19
23,21
21,1
21,18
423,17
224,3
183,2
65,6
37,30
37,25
24,3
24,17
23,11
22,29
19,2
14,19
11,6
2048,7
987,13
276,15
187,0
140,7
47,15
29,14
25,30
23,3
20,26
15,31
13,13
12,29
10,23
10,22
8,0
6,7
3,21
1,14
