seq_len,ch_idx
382,16
379,17
250,23
242,13
240,4
244,11
218,5
187,22
174,5
173,7
179,16
158,15
162,20
161,10
144,8
142,13
133,6
133,14
131,21
134,25
129,1
124,25
119,27
123,31
129,11
125,14
120,24
112,31
114,1
112,2
114,7
109,13
111,22
107,25
109,3
104,5
101,8
96,16
106,17
99,23
105,29
101,0
100,10
107,13
92,17
93,18
86,19
86,21
97,28
89,29
88,31
92,0
88,3
98,4
95,6
92,8
90,9
91,14
93,17
94,18
91,19
87,23
84,25
77,3
84,5
81,7
83,8
87,9
77,10
87,15
81,17
77,21
88,26
83,28
78,31
82,1
81,2
83,3
72,6
72,10
75,11
71,20
71,22
68,24
73,26
70,28
74,29
64,4
69,5
66,6
66,7
61,10
61,12
59,14
62,26
62,28
63,1
61,3
62,5
67,8
56,9
60,11
60,12
60,13
65,14
61,15
61,17
53,18
46,19
55,20
52,21
46,24
52,25
47,26
50,27
47,29
57,31
55,0
51,5
46,6
47,8
46,13
56,17
50,18
53,19
54,21
47,22
53,23
39,24
48,25
40,26
39,27
43,28
37,0
40,1
44,3
38,7
40,8
40,11
43,12
40,16
37,17
42,18
44,19
40,23
41,25
48,28
41,29
43,30
31,0
29,1
39,2
27,3
31,4
32,6
28,7
32,8
31,9
31,10
27,11
30,13
28,17
29,18
27,20
33,21
35,22
26,23
29,24
30,26
35,27
25,29
32,30
32,31
37,0
33,2
37,4
33,5
28,7
36,8
34,9
44,10
27,11
20,13
25,14
22,15
21,17
23,18
21,19
22,20
19,22
17,24
17,26
15,27
20,28
19,29
18,30
18,31
22,0
28,1
26,3
22,4
24,5
20,6
19,7
18,8
20,9
22,10
21,11
20,13
24,14
13,17
6,18
11,19
10,20
12,21
17,22
16,23
10,24
10,25
9,26
12,27
8,28
32,29
11,30
9,31
19,0
17,1
7,2
12,3
8,4
10,5
16,6
11,7
9,8
9,9
10,10
12,11
9,12
9,13
13,14
9,15
9,16
12,17
21,18
11,19
11,20
16,21
15,22
11,23
23,24
19,25
9,26
11,27
10,28
10,29
11,30
