seq_len,ch_idx
505,0
356,26
357,2
267,17
269,23
260,14
229,12
228,26
234,5
218,11
223,26
200,26
178,22
157,23
130,12
137,14
129,22
133,30
131,2
130,3
136,5
133,10
134,14
135,21
120,2
121,10
121,18
120,28
119,0
110,15
108,18
110,19
110,22
107,25
113,3
107,5
113,22
115,23
99,29
102,0
101,2
100,13
99,16
110,18
103,26
107,0
100,3
99,4
99,7
92,11
89,13
93,15
103,22
91,24
90,25
99,31
95,6
91,17
90,18
87,19
78,23
88,24
92,25
77,27
93,28
80,0
80,6
80,17
78,26
70,29
68,30
68,1
73,4
67,8
70,10
68,13
76,14
70,15
69,23
71,24
87,27
75,29
72,30
76,0
72,1
72,3
70,5
78,10
68,13
58,15
63,20
63,23
64,24
63,26
59,31
73,3
59,4
56,8
57,9
59,11
61,14
64,16
66,17
55,19
64,22
60,23
66,24
64,25
63,26
57,28
69,29
64,31
63,0
51,2
49,3
104,4
50,5
55,6
57,8
52,10
52,13
55,14
52,15
53,17
54,18
50,19
56,20
50,22
50,23
49,25
47,26
60,0
60,1
47,5
48,7
48,9
55,12
66,13
45,16
42,17
44,19
47,21
39,23
43,24
43,25
40,26
50,27
38,29
46,30
43,31
40,1
45,2
39,3
42,4
44,5
37,6
41,9
39,11
43,12
38,17
39,19
40,20
40,21
37,25
37,26
31,27
28,28
31,29
33,30
34,2
29,3
32,4
33,5
31,7
28,8
31,10
32,12
32,16
30,18
40,19
30,21
30,23
28,25
30,26
17,27
17,28
18,29
31,30
28,0
16,1
23,3
20,4
36,5
20,7
21,9
19,12
19,13
23,14
25,15
17,16
17,17
23,18
20,20
21,21
26,22
22,23
25,24
18,26
21,27
22,30
21,31
18,0
22,1
22,4
25,5
19,6
19,7
15,8
11,9
14,10
10,11
8,12
12,13
8,14
18,15
11,16
6,17
16,18
12,19
11,20
8,21
14,22
29,23
13,24
25,25
14,26
13,27
11,28
14,29
12,30
10,31
7,0
10,1
13,2
4,3
9,4
17,5
10,6
10,7
11,8
12,9
22,10
4,11
15,12
16,13
12,14
