seq_len,ch_idx
729,12
333,16
293,18
281,0
274,17
270,7
249,20
223,0
206,28
208,20
194,25
179,11
182,1
171,25
183,19
158,21
154,26
150,1
153,11
147,18
153,0
143,9
140,23
138,28
131,17
133,2
119,26
125,6
118,10
161,22
133,25
109,4
115,17
111,25
99,15
102,20
96,26
103,4
97,6
97,9
87,20
91,26
96,27
95,30
90,31
99,1
92,3
90,7
89,11
91,20
94,31
96,0
92,1
80,3
84,7
84,14
86,22
83,25
86,28
84,2
81,4
91,9
80,10
74,12
71,16
66,22
73,24
69,25
68,26
69,28
70,29
67,30
68,0
71,4
73,7
68,9
71,12
70,13
67,15
73,21
75,24
80,25
70,28
68,29
68,30
66,31
63,0
71,1
62,4
59,9
61,11
62,17
71,20
59,22
59,23
60,25
59,26
60,28
58,29
59,30
58,1
57,2
59,5
59,8
64,9
60,10
48,14
60,15
47,16
49,19
50,20
49,23
50,25
51,26
54,27
51,31
50,0
50,1
52,3
50,5
57,7
47,9
52,11
52,17
49,18
50,19
47,22
50,23
51,26
46,27
35,28
44,29
40,30
43,31
45,2
43,3
40,4
40,5
38,8
44,10
40,11
38,12
44,13
42,15
42,16
39,18
47,19
40,20
48,24
38,25
40,26
40,28
43,30
52,31
42,1
38,2
44,5
39,6
40,7
42,8
31,9
33,10
27,11
32,12
31,13
31,15
36,16
27,17
28,18
31,20
32,21
29,22
34,23
28,24
30,26
37,28
38,29
28,30
28,31
30,0
35,1
31,4
29,5
33,6
31,8
32,11
39,12
32,13
29,15
28,19
27,20
34,21
29,24
31,25
17,27
20,28
21,29
25,30
19,31
16,2
20,3
32,4
25,5
25,6
20,7
20,9
26,12
19,13
22,14
23,15
21,16
18,17
16,19
19,20
22,21
24,22
16,23
31,24
29,26
17,27
7,28
6,29
8,30
8,31
13,0
33,1
13,2
10,3
14,4
9,5
8,6
11,7
10,8
10,9
12,10
19,11
8,12
9,13
9,14
9,15
16,16
11,17
16,18
11,19
10,20
11,21
13,22
12,23
9,24
11,25
11,26
9,27
10,28
19,29
11,30
9,31
