seq_len,ch_idx
2048,26
2048,28
1326,0
1293,31
838,27
1672,19
712,0
683,6
690,18
667,24
664,11
639,13
635,27
751,30
662,3
630,31
755,14
551,26
552,2
553,2
532,28
524,9
510,5
648,9
511,8
488,20
488,17
485,23
457,25
491,8
447,30
446,3
436,14
421,25
462,21
412,12
413,7
410,17
405,25
389,6
1007,4
387,0
397,11
384,6
370,8
430,10
370,1
367,30
358,23
359,23
356,28
355,23
362,8
353,19
346,16
334,27
442,21
402,7
392,21
331,1
331,7
408,13
331,6
532,20
313,27
310,7
306,1
314,30
299,24
297,6
296,30
292,4
324,2
318,31
292,4
307,0
284,0
277,23
287,4
279,2
279,12
271,18
269,9
939,7
257,20
251,23
271,17
267,29
252,23
249,17
245,29
277,20
268,20
242,4
236,16
265,12
262,12
234,12
225,26
225,23
224,20
215,13
212,7
228,17
224,22
223,17
204,6
298,15
213,15
210,1
207,15
202,5
201,1
433,5
417,3
210,26
198,5
193,10
189,3
188,28
187,1
681,22
246,22
203,22
190,11
184,3
180,9
179,24
178,19
2048,5
191,29
187,3
181,10
170,11
235,18
215,18
179,18
166,27
165,25
164,18
163,10
159,25
169,10
160,18
154,15
154,23
146,10
189,10
182,12
168,24
145,2
143,15
140,10
139,29
131,21
140,20
140,30
136,10
131,20
184,12
140,12
126,9
122,6
121,14
121,8
120,12
111,9
168,14
166,14
128,14
122,14
121,24
113,29
248,16
167,19
101,16
98,19
98,29
96,16
94,19
93,8
92,17
87,25
86,30
579,22
420,22
114,29
114,22
97,29
83,16
82,22
80,17
78,21
77,25
102,16
96,2
92,16
91,27
73,2
72,4
70,28
70,16
69,18
69,27
68,2
67,4
64,31
108,8
94,1
82,24
75,8
66,1
59,13
79,15
62,15
55,20
51,13
50,21
49,7
392,21
87,15
76,17
65,21
47,31
42,7
35,28
68,11
67,11
61,25
56,3
47,29
45,24
43,11
41,25
38,13
32,3
30,31
27,0
26,29
21,5
44,11
33,8
29,4
22,6
15,30
14,16
365,13
137,15
43,24
24,13
23,1
15,9
13,14
9,21
7,26
3,15
