seq_len,ch_idx
2048,26
2048,28
1126,18
811,31
820,8
942,15
832,7
740,27
1642,16
1593,29
720,17
666,26
719,11
681,30
619,4
677,14
586,1
584,3
908,2
541,12
553,26
516,17
600,14
578,30
528,30
505,11
535,2
518,23
467,7
472,6
442,8
439,11
435,29
644,31
462,5
450,12
434,13
964,30
424,8
418,5
415,31
428,28
428,5
626,13
397,15
588,20
409,21
389,11
388,9
381,3
665,10
407,10
378,15
371,22
389,0
406,24
392,7
390,25
400,25
353,9
351,0
362,1
718,31
356,5
339,8
337,0
339,5
325,24
737,28
591,14
357,17
333,28
333,20
855,9
341,6
299,6
822,6
400,0
338,14
325,16
307,0
354,13
309,24
286,2
278,15
274,31
273,17
266,27
266,11
265,1
263,30
360,4
295,24
287,7
275,0
255,4
426,10
264,5
264,8
258,12
257,14
257,5
249,0
248,20
244,8
312,21
270,21
248,11
244,21
244,2
242,11
240,20
296,11
268,0
236,7
235,2
221,19
296,13
222,19
216,4
360,12
243,9
231,10
223,12
362,1
296,1
272,1
217,15
211,1
196,28
280,3
220,3
206,24
201,1
199,10
198,2
192,18
1188,25
367,25
340,12
207,22
194,31
191,23
190,25
187,24
185,26
184,10
359,29
200,4
191,23
189,29
182,2
229,8
173,8
166,27
156,3
172,22
152,8
146,19
196,21
148,16
147,2
134,9
305,15
170,22
167,16
146,15
140,22
135,20
130,16
1072,27
144,10
135,16
130,4
118,15
161,21
129,21
118,21
106,3
1087,22
148,21
109,20
105,7
96,21
92,16
199,19
120,13
113,5
95,7
91,6
91,24
90,19
86,13
232,12
85,12
83,23
82,12
79,23
76,20
589,13
100,23
95,25
90,17
78,19
72,12
70,2
70,23
65,14
63,9
90,3
88,7
77,17
71,6
62,3
59,24
59,7
58,10
55,17
140,19
89,17
85,19
74,17
64,22
51,6
47,5
191,6
115,9
84,29
69,25
66,18
59,19
53,3
53,22
40,23
32,6
31,9
949,27
62,23
44,0
34,29
29,23
27,24
26,20
64,20
38,24
34,4
28,14
20,1
19,13
430,18
381,18
180,18
156,4
19,18
7,19
1,4
