seq_len,ch_idx
2048,26
2048,28
2048,31
1066,21
917,26
894,13
1413,14
824,18
759,3
721,2
807,23
702,9
660,1
644,14
2048,4
623,24
614,10
590,9
575,19
544,16
551,30
508,10
478,5
488,24
496,16
461,16
452,22
451,29
510,12
455,12
448,29
460,5
436,21
423,23
411,24
380,6
417,6
369,31
418,25
352,30
400,5
360,5
346,2
348,15
346,22
339,10
433,2
364,25
354,2
349,3
336,2
332,24
332,3
331,8
321,31
468,21
331,12
321,17
395,26
363,1
340,16
309,4
319,23
318,8
300,26
296,25
355,20
306,20
291,24
287,22
356,19
308,19
292,22
279,20
271,1
325,0
292,0
275,0
265,5
258,11
257,17
256,12
256,18
253,8
248,28
247,0
247,12
242,6
252,0
245,11
235,18
294,7
248,30
246,10
243,14
240,19
305,31
250,22
227,31
215,28
213,22
557,10
442,9
314,3
249,9
226,7
214,5
213,11
797,16
540,5
209,19
195,1
204,7
194,21
193,28
183,1
191,24
178,29
171,28
556,22
271,10
208,8
198,27
190,22
186,20
181,0
169,10
591,15
187,16
185,30
183,21
179,15
158,25
157,20
154,1
683,12
467,19
189,28
169,21
164,4
159,3
156,28
142,21
267,0
185,0
176,10
144,0
143,26
139,25
136,20
135,10
1536,27
280,7
274,22
138,21
136,12
135,2
132,16
175,14
162,14
135,13
126,18
117,6
116,13
113,25
111,12
389,6
136,6
129,29
113,17
112,29
109,8
106,6
103,22
878,29
410,1
246,29
173,30
107,20
105,29
104,30
103,6
101,8
99,20
98,7
98,29
104,17
99,17
417,15
142,15
107,30
91,19
90,17
88,15
79,30
128,27
94,18
91,13
87,27
86,18
84,25
71,27
68,3
67,16
63,17
120,7
103,23
97,8
66,7
65,25
60,27
58,4
90,4
68,7
65,14
51,4
49,5
48,17
506,13
441,13
65,11
63,13
45,2
44,25
43,11
42,13
38,2
35,23
32,9
927,18
116,23
94,9
90,7
66,8
57,23
52,11
42,15
38,3
35,27
32,9
22,19
210,20
31,23
29,3
22,31
19,17
11,7
36,11
28,11
28,24
22,11
14,8
14,15
14,6
13,1
8,24
