seq_len,ch_idx
319,4
240,30
222,26
217,23
212,10
179,26
171,16
155,18
151,9
155,3
140,12
137,22
127,15
127,29
122,3
121,9
122,28
121,27
120,14
112,2
108,31
98,8
98,30
97,11
105,11
99,5
95,13
92,5
90,12
88,6
87,21
87,12
85,1
81,12
79,15
78,16
78,18
78,0
77,23
74,13
71,25
68,19
67,30
69,0
64,0
62,2
56,30
55,4
54,8
63,15
54,6
52,13
52,21
51,22
48,3
48,10
46,20
49,7
49,19
47,20
45,29
45,24
44,6
43,19
42,8
42,21
41,22
40,17
40,27
39,29
38,14
38,24
38,31
37,10
37,26
35,23
34,7
33,19
33,6
32,8
32,22
31,27
29,17
28,10
27,23
28,20
28,1
25,24
25,7
23,17
23,20
22,27
21,0
21,13
21,29
20,2
20,14
20,18
20,9
20,28
19,16
18,4
18,26
29,25
24,1
23,25
20,28
16,31
16,5
14,11
14,17
14,1
13,7
13,24
13,25
12,28
11,2
10,14
10,21
9,31
9,5
9,11
8,15
8,18
7,9
6,16
6,3
6,4
