seq_len,ch_idx
242,21
222,9
205,18
191,18
188,31
169,12
168,10
156,8
152,24
144,16
138,25
133,13
131,30
127,28
116,8
116,23
114,14
114,5
108,21
108,9
105,26
101,26
100,11
99,13
98,15
98,16
94,11
92,10
90,1
90,15
88,21
88,14
81,3
80,10
80,14
79,17
79,29
78,20
78,25
77,22
77,3
70,28
70,4
68,12
72,0
66,4
65,3
64,19
63,1
61,24
60,9
60,21
58,27
57,18
60,17
59,2
57,7
53,14
51,10
51,31
51,6
50,17
47,18
53,1
51,4
48,23
46,27
45,1
44,23
42,22
41,13
40,15
48,5
45,22
37,5
36,6
34,31
32,22
32,4
31,5
31,6
31,17
31,23
31,27
30,3
30,7
30,11
29,24
29,31
29,30
28,20
26,2
29,7
25,19
23,6
23,7
23,20
22,27
22,11
22,19
21,26
21,25
20,28
20,0
17,29
28,2
20,0
19,29
19,30
15,8
13,12
12,16
12,2
12,19
12,0
11,20
11,29
10,30
10,24
9,28
9,15
9,25
8,26
8,8
8,12
7,16
7,13
6,9
