seq_len,ch_idx
495,14
224,8
210,22
204,29
196,15
194,30
180,20
154,25
150,31
143,30
142,23
141,27
134,2
132,27
132,25
132,13
131,16
127,24
125,29
122,15
113,3
113,5
108,18
101,12
100,23
98,28
96,26
95,14
93,5
90,12
90,26
90,3
89,23
84,9
84,10
82,25
80,17
75,22
73,7
71,20
69,24
68,28
68,31
67,1
67,21
68,10
65,11
63,1
61,21
60,4
60,9
58,24
58,20
62,7
60,9
58,13
53,17
51,6
50,4
49,15
49,19
47,22
46,14
52,21
46,11
44,2
43,7
43,4
42,18
41,11
41,13
40,5
40,29
36,27
39,19
35,17
34,3
34,12
33,8
33,19
30,21
29,3
29,12
28,26
28,8
28,0
27,10
26,31
25,30
24,4
23,10
23,17
22,1
21,2
21,9
21,13
20,31
20,27
20,28
20,0
19,23
18,15
18,29
17,30
16,14
20,6
19,16
18,0
17,6
17,16
16,18
14,0
13,6
13,1
13,19
13,7
12,11
11,16
11,18
11,26
11,2
10,28
8,5
8,24
7,8
7,20
7,22
6,25
