seq_len,ch_idx
453,30
346,21
292,5
208,11
189,24
185,28
175,26
175,14
167,29
160,1
153,14
148,7
147,11
143,7
140,15
137,25
125,5
124,6
122,27
121,0
112,16
109,27
109,8
104,12
100,4
99,2
97,17
93,13
88,12
90,19
82,3
82,0
78,25
78,11
78,18
76,23
75,17
74,30
73,20
71,7
70,18
69,22
68,8
66,30
66,5
61,16
59,28
57,24
57,30
60,10
55,20
54,24
53,9
53,21
52,13
52,12
51,19
51,6
51,20
50,24
50,23
49,15
47,22
47,21
52,23
51,2
50,3
47,4
45,31
43,19
42,2
41,8
41,10
41,15
41,17
40,26
40,18
38,7
38,28
38,1
37,2
35,19
34,10
33,0
33,26
31,16
31,14
31,27
29,1
29,11
27,5
27,29
33,9
27,9
26,3
25,9
24,31
24,3
23,13
23,18
22,4
22,16
21,17
21,23
21,0
20,6
20,12
20,26
20,25
19,27
18,28
18,29
15,14
15,31
14,22
13,31
13,10
12,13
11,22
11,4
11,6
10,20
10,1
9,29
7,8
7,15
6,25
6,21
