seq_len,ch_idx
637,29
539,21
288,2
274,14
264,13
251,31
248,31
237,2
224,10
200,20
197,4
194,8
191,24
191,29
189,11
189,18
190,25
180,30
173,10
173,7
172,13
172,3
170,5
166,29
163,6
158,22
158,20
153,4
153,23
149,11
147,3
146,16
144,24
143,3
142,26
141,29
140,8
140,6
137,16
135,22
135,5
134,17
131,13
130,3
129,10
129,28
129,18
124,26
122,31
122,15
121,21
121,17
121,25
118,1
117,0
116,27
115,30
114,16
113,2
113,13
112,21
112,3
111,1
111,13
111,5
110,24
110,7
110,23
110,20
110,8
109,28
109,26
109,4
108,5
108,22
108,24
105,16
110,6
106,11
105,1
104,8
104,5
103,17
103,26
102,1
102,19
100,8
100,25
99,18
99,28
99,19
98,31
96,22
107,0
97,6
95,21
94,30
94,2
93,10
93,22
92,5
92,11
92,17
91,0
91,23
91,19
91,10
91,7
90,21
90,16
90,25
89,9
89,2
89,0
88,23
88,26
88,10
87,7
93,14
93,12
90,28
86,20
85,1
85,24
84,18
83,11
83,1
83,12
83,13
82,21
82,3
81,25
81,17
81,20
81,0
81,8
81,14
80,26
80,13
80,15
79,28
79,25
78,0
78,1
74,24
84,6
82,22
82,19
80,6
79,22
76,3
76,8
76,14
76,19
75,6
75,30
74,31
74,12
74,16
74,19
73,0
73,9
73,6
72,22
72,3
71,26
71,8
71,18
70,29
70,24
70,0
69,22
69,30
69,3
69,8
68,10
68,14
68,12
68,27
67,4
69,14
65,12
63,18
63,14
63,20
63,8
62,11
62,23
62,12
62,9
61,14
61,26
61,17
61,5
61,11
61,23
61,25
60,28
60,27
60,12
60,31
60,15
60,21
60,19
59,30
59,8
59,5
59,23
58,0
57,13
56,31
56,7
55,21
61,11
59,3
58,1
57,31
57,16
57,3
57,20
55,19
55,9
55,28
55,1
55,22
54,16
54,3
53,27
53,24
53,15
53,10
53,9
53,28
53,18
52,11
52,23
52,14
52,25
52,26
51,24
51,12
51,2
51,7
51,10
50,29
50,19
50,28
49,23
49,14
49,22
49,25
49,6
49,16
49,3
49,8
49,17
48,24
48,0
48,15
47,4
46,21
45,19
55,23
50,23
48,10
47,7
46,9
44,29
44,23
44,11
44,18
44,4
43,27
43,10
42,29
42,9
42,28
41,1
41,11
41,4
41,27
41,7
40,17
40,2
40,12
40,15
40,13
40,29
40,28
40,1
40,11
39,18
39,4
39,10
39,24
39,6
39,7
38,26
38,5
38,14
38,20
38,30
38,2
50,14
42,0
39,30
39,2
38,15
38,9
37,14
37,7
36,17
36,30
35,5
34,25
34,2
33,29
33,9
33,23
33,14
33,7
32,30
32,4
32,5
32,24
32,26
31,22
31,25
31,13
31,20
31,31
31,2
31,29
31,21
30,9
30,0
30,19
30,7
29,1
29,30
29,4
29,5
28,11
28,18
28,10
28,24
28,6
28,22
28,16
28,25
28,13
28,20
28,31
27,12
27,8
27,15
27,29
26,9
26,23
26,0
29,15
29,30
28,25
28,4
27,26
27,27
27,16
27,31
27,9
27,15
27,30
26,17
26,25
25,4
25,26
25,27
24,16
24,20
24,10
24,12
24,31
24,21
24,9
23,15
23,30
23,7
23,19
23,1
23,17
23,23
23,25
23,4
22,27
22,28
22,11
22,16
22,20
22,18
22,31
22,13
21,2
21,29
21,21
21,9
21,15
21,30
20,7
20,19
20,17
20,23
20,0
20,4
20,26
19,27
19,11
19,16
19,20
19,18
19,5
19,10
18,12
18,31
18,22
18,24
18,6
18,8
18,13
18,2
17,3
17,29
16,21
14,9
14,15
27,27
26,27
22,27
22,12
19,17
19,18
19,28
19,6
18,27
17,15
17,12
17,17
16,19
16,18
15,20
15,28
15,1
15,5
15,6
15,2
15,13
15,27
14,15
14,12
14,17
13,19
13,4
13,7
13,18
13,20
13,28
13,0
12,16
12,1
12,26
12,5
12,6
12,22
12,24
11,31
11,14
11,2
11,13
11,21
11,8
11,3
11,27
11,15
10,9
10,12
10,17
10,19
10,30
10,4
10,7
10,18
10,20
10,28
9,0
9,16
9,25
9,1
9,26
8,11
8,5
8,6
8,22
8,24
8,31
7,14
7,2
7,10
7,13
6,21
6,8
6,3
5,29
5,27
4,15
