seq_len,ch_idx
274,28
250,22
252,18
224,2
200,1
202,3
209,5
205,12
193,30
185,13
178,7
164,7
166,20
148,31
151,14
149,8
152,16
139,26
134,11
131,25
120,18
119,27
124,11
113,21
109,28
112,5
120,16
112,19
113,22
102,29
103,30
102,1
100,15
100,19
107,24
106,30
101,31
102,2
90,3
88,5
93,7
91,14
95,17
94,21
88,24
96,29
89,7
95,9
93,10
77,11
81,12
80,14
79,19
81,26
85,0
87,1
88,3
77,4
82,10
66,13
68,19
74,23
67,26
74,27
70,29
71,2
71,7
71,8
71,9
68,10
68,16
77,17
64,22
60,23
62,26
60,27
61,3
58,5
57,7
59,8
65,9
63,11
77,12
60,17
59,20
65,21
62,22
68,23
59,24
64,26
60,28
57,30
60,31
63,0
63,1
61,2
68,3
51,8
48,10
54,11
50,13
50,15
49,21
49,25
48,28
47,29
51,30
53,31
51,0
49,1
51,2
49,6
49,7
57,9
49,10
52,11
46,12
61,15
41,17
45,21
38,23
43,24
42,26
39,27
42,30
37,31
39,0
38,1
40,4
39,5
44,8
40,9
43,11
38,15
40,16
40,17
39,18
40,21
41,26
37,27
39,28
48,30
43,31
45,0
44,1
29,2
30,3
37,6
38,8
28,9
35,10
32,11
31,12
31,14
36,16
32,17
34,19
32,20
31,22
28,25
29,27
29,28
34,30
34,31
32,4
31,7
29,8
29,11
33,12
36,13
30,14
36,16
23,17
27,19
42,21
39,22
17,23
19,24
26,25
21,26
20,27
20,28
32,29
22,30
24,31
24,0
24,1
25,3
26,4
21,5
21,6
18,7
15,8
23,9
21,10
20,12
22,13
24,14
21,16
21,17
22,18
17,21
22,22
17,23
19,25
22,27
9,28
13,29
9,30
13,31
14,0
28,1
15,2
7,3
9,4
11,5
7,6
21,7
13,8
8,9
19,10
16,11
9,12
13,13
8,14
11,15
10,16
15,17
24,18
16,19
12,20
11,21
15,22
12,23
10,24
20,25
12,26
11,27
6,28
14,29
14,30
7,31
8,0
18,1
22,2
7,3
17,4
9,5
22,6
14,7
8,8
22,9
10,10
10,11
7,12
9,13
