seq_len,ch_idx
2048,10
1642,5
1092,9
1067,10
915,2
1657,2
904,13
839,23
923,19
781,23
724,27
722,29
781,4
712,10
701,0
691,8
702,16
727,26
732,9
1185,16
655,27
824,9
1034,10
616,16
646,31
620,1
628,4
2048,16
602,20
695,22
620,23
592,18
569,29
591,8
543,12
543,16
531,25
550,26
595,1
529,5
535,27
516,28
499,6
493,22
481,0
496,5
483,10
491,13
848,15
499,26
753,1
475,8
507,9
985,10
489,11
438,16
456,21
435,23
754,25
444,30
421,8
429,15
423,22
441,23
413,29
411,10
396,13
430,18
1786,24
386,29
373,30
396,31
369,0
1428,5
385,11
491,12
387,13
471,14
371,15
371,21
371,25
367,26
511,29
344,1
365,8
355,11
345,12
353,13
1034,15
329,18
339,25
332,26
344,29
311,31
321,0
323,1
1168,3
315,5
318,6
306,11
517,13
381,14
308,19
1690,23
298,24
296,26
310,29
318,30
434,31
340,1
293,7
303,9
309,10
316,11
291,12
335,14
323,16
323,19
298,20
288,24
292,26
285,30
271,0
291,8
349,9
271,10
278,16
274,18
264,20
255,21
269,25
549,26
264,27
394,28
311,30
264,31
283,2
242,3
265,4
261,11
240,13
288,15
231,16
234,17
246,18
256,19
237,20
266,22
241,23
241,24
1741,25
240,26
225,27
234,28
349,30
227,1
213,2
256,3
252,4
228,5
225,8
446,9
202,11
219,13
281,15
258,16
218,19
197,20
201,21
194,23
261,24
221,26
197,27
204,29
420,30
328,0
202,1
199,2
533,3
191,4
200,6
186,7
193,8
184,9
190,10
500,11
193,12
222,13
195,14
212,16
184,17
189,18
188,19
297,21
219,23
180,24
182,25
197,26
237,27
175,29
180,30
191,31
251,1
274,3
177,4
171,5
179,6
198,7
228,8
174,9
175,10
189,11
175,12
179,13
214,15
180,16
173,17
190,18
156,21
164,23
162,24
157,26
166,27
224,30
264,31
211,0
192,2
162,3
166,4
171,5
161,6
177,7
154,8
154,9
131,10
132,11
185,13
151,14
159,15
148,16
137,17
131,18
149,19
290,21
131,22
202,23
556,24
603,26
176,27
145,31
133,0
180,1
114,4
255,5
127,7
114,9
132,10
118,11
123,12
189,13
296,14
121,15
154,16
116,17
115,19
127,20
107,21
104,22
120,23
94,24
98,25
97,26
103,28
107,30
121,31
217,0
147,1
106,2
212,3
123,4
93,5
94,6
92,7
137,8
119,9
81,10
91,11
94,12
85,13
91,14
106,16
94,17
90,18
234,19
100,20
91,21
558,22
85,23
82,25
87,26
68,27
130,28
104,29
65,30
84,31
81,0
69,2
70,3
93,4
128,5
75,6
73,8
60,9
70,10
264,11
80,12
51,13
70,14
58,15
62,16
72,17
58,18
64,19
65,21
63,22
56,23
90,24
806,25
71,26
55,27
88,28
50,29
42,30
44,31
49,0
45,1
39,2
54,3
39,4
380,5
40,6
62,7
40,8
78,9
70,10
39,11
776,12
31,13
50,14
32,15
52,16
35,17
24,18
40,19
29,20
21,21
441,22
26,23
23,24
47,25
26,26
28,27
22,28
102,29
11,30
100,31
41,0
38,1
15,2
16,3
32,4
20,5
37,6
23,8
99,9
24,10
20,11
1,12
20,13
24,14
30,15
11,16
3,17
32,18
