seq_len,ch_idx
2048,10
2048,2
1045,2
981,6
1004,20
953,20
937,5
1290,8
2048,12
864,0
1266,10
838,14
818,7
798,1
1076,20
756,7
724,15
702,8
751,15
674,11
661,0
848,5
629,15
633,20
670,1
625,3
642,10
619,15
688,26
611,9
601,11
592,8
553,29
547,3
571,8
546,13
598,25
577,2
549,22
507,26
1596,31
499,11
490,19
694,21
475,24
596,5
463,8
522,17
483,21
443,24
451,0
468,6
749,9
434,11
422,15
448,17
421,21
454,22
418,2
444,8
417,14
464,16
536,24
393,28
410,30
548,31
398,0
882,1
410,8
381,9
391,26
385,28
367,4
343,8
695,13
353,15
574,17
359,18
336,19
1154,23
324,26
891,28
370,29
338,3
361,8
326,9
320,10
320,15
343,22
316,24
377,26
370,28
320,0
309,2
430,3
392,4
315,7
439,10
303,11
523,12
329,13
311,14
306,16
288,21
283,26
296,28
289,31
325,0
286,1
286,2
296,3
275,6
292,9
280,13
356,15
290,18
265,19
342,20
268,21
635,22
279,25
281,27
689,28
281,0
252,1
298,2
671,3
318,4
258,8
283,10
270,14
258,16
251,19
248,21
304,22
259,23
249,25
247,26
239,29
241,30
234,31
271,0
246,2
282,4
250,5
230,7
235,8
230,9
297,12
296,13
244,15
229,16
224,17
566,18
239,20
229,24
274,25
299,26
243,27
215,31
209,1
212,3
213,4
199,6
198,7
309,9
205,10
193,11
207,12
205,13
199,15
198,18
277,20
186,21
234,23
249,24
203,25
189,27
192,28
1317,29
262,30
279,31
258,0
178,1
1231,2
196,4
225,6
193,7
191,8
178,9
194,11
257,13
181,14
164,15
171,17
166,18
176,19
509,22
164,23
163,25
203,27
167,28
204,30
262,31
156,0
180,1
175,4
170,5
154,6
176,7
156,9
145,10
1189,12
281,13
150,15
146,16
173,17
159,18
154,19
151,20
173,21
148,23
149,24
340,25
226,26
161,27
167,29
143,0
142,1
168,2
145,4
143,5
671,6
131,7
125,9
1849,10
136,13
221,14
117,15
172,17
113,18
111,19
124,20
141,21
132,23
121,24
117,25
122,26
596,27
114,28
161,29
149,30
103,31
117,0
117,2
121,3
114,4
102,5
107,6
117,8
117,9
97,11
99,12
114,13
105,14
104,15
100,16
106,18
157,19
95,20
85,21
94,23
99,24
92,25
88,26
84,27
133,29
83,30
343,31
424,0
113,1
395,2
84,3
73,4
74,5
73,7
74,8
81,9
76,10
77,12
123,13
103,14
86,15
80,16
91,17
67,18
93,19
127,20
83,21
69,22
75,23
184,24
73,25
122,26
63,27
78,28
103,29
239,30
71,31
56,0
123,1
111,2
60,3
57,5
66,6
121,7
183,9
55,10
84,11
58,12
72,13
51,14
93,15
41,16
48,17
77,18
66,19
391,20
47,21
69,22
67,23
48,24
63,25
65,26
48,27
55,28
41,29
37,30
42,31
44,0
36,1
43,2
50,4
35,5
176,6
85,7
47,8
42,9
37,11
29,12
34,13
131,14
92,15
30,16
22,17
20,18
36,19
19,20
11,21
24,22
38,23
48,24
24,25
14,26
165,27
38,28
4,29
9,30
23,31
8,0
358,1
22,2
912,3
114,4
7,5
18,6
63,7
23,8
30,9
31,10
5,11
6,12
51,13
17,14
