seq_len,ch_idx
2048,2
2048,5
2048,17
2048,18
1972,30
1051,4
894,5
915,25
889,27
815,24
776,31
821,20
1066,2
755,23
748,24
759,0
732,27
2048,3
713,15
726,19
670,8
657,20
641,26
649,4
611,5
612,22
624,27
591,3
635,12
588,13
619,15
565,4
569,8
551,27
565,28
648,0
684,9
598,28
533,31
1015,6
518,16
645,23
512,3
499,7
490,30
482,7
501,12
454,18
418,20
658,24
432,27
824,28
418,9
423,12
391,14
1398,18
398,20
405,22
453,23
513,25
389,31
392,3
382,8
644,14
374,19
368,25
370,26
368,27
366,29
363,3
382,4
356,5
752,9
358,12
363,13
366,14
370,16
342,18
359,21
341,22
398,30
587,31
335,0
343,6
348,7
362,8
326,11
321,15
325,17
337,18
342,21
317,22
328,23
342,24
334,25
315,26
336,28
334,30
395,31
355,0
331,3
301,7
309,9
327,11
332,14
315,16
305,17
320,18
312,20
760,22
337,23
321,28
299,31
311,0
347,4
303,6
358,7
285,9
331,10
581,11
289,12
454,21
296,23
279,24
281,25
274,30
317,0
296,1
280,2
280,5
254,7
271,9
315,12
291,13
258,16
267,18
259,19
266,20
255,21
255,22
258,23
384,26
255,27
257,31
252,0
253,1
258,2
480,3
291,4
244,6
240,8
294,10
245,11
241,14
288,18
274,20
1801,22
247,25
223,26
285,29
382,30
366,31
248,0
219,1
598,2
255,3
229,6
214,7
207,10
210,11
201,12
207,17
216,18
208,20
241,21
207,22
222,24
642,26
194,27
196,28
977,31
223,0
193,2
365,3
207,4
200,5
269,6
196,7
184,8
188,11
229,14
601,15
411,16
206,18
202,19
206,20
196,21
207,23
185,24
216,25
349,26
176,28
191,30
179,31
176,0
442,1
273,2
211,3
860,4
171,6
165,8
166,9
270,10
183,11
240,12
491,13
167,14
164,16
165,17
160,19
162,20
157,21
154,22
193,23
146,24
157,26
266,27
148,29
160,30
146,31
406,0
148,1
157,4
133,6
141,7
142,8
129,12
123,13
159,14
157,15
164,16
136,17
197,18
131,19
302,20
123,21
126,22
130,23
143,25
181,26
111,27
158,28
122,29
189,30
555,31
110,0
104,1
148,2
153,3
109,5
116,6
123,7
130,8
134,9
109,10
96,13
217,14
100,16
96,17
95,18
214,19
91,20
109,21
112,22
95,23
102,25
115,26
99,27
120,28
306,29
96,30
92,31
110,0
90,1
84,2
93,4
140,5
103,6
82,7
162,8
245,9
120,10
116,11
76,12
107,13
86,14
79,15
135,16
117,17
85,18
84,19
86,20
79,21
274,22
82,23
80,24
91,25
88,26
81,27
74,28
94,29
98,30
72,31
72,0
74,1
67,2
66,5
144,6
68,7
96,8
70,9
81,10
72,11
81,12
51,13
62,14
68,15
65,16
65,17
72,18
62,19
48,20
52,21
62,22
55,23
51,24
49,25
42,26
53,27
45,28
90,29
51,30
69,31
45,0
55,1
112,2
41,3
51,4
39,5
34,6
50,7
38,8
44,9
37,10
66,11
36,12
116,13
186,14
629,15
76,16
206,17
62,18
51,19
52,20
42,21
63,22
36,23
25,24
41,25
198,26
20,27
25,28
22,29
33,30
20,31
57,0
21,1
5,2
19,3
1,4
20,5
727,6
23,7
314,8
