seq_len,ch_idx
2048,2
2048,7
2048,5
1636,17
2048,29
998,16
1003,18
959,27
949,29
900,13
885,19
816,24
1097,5
796,31
755,4
719,23
706,16
674,20
669,0
635,20
684,23
1828,24
621,28
2048,6
621,31
612,2
788,19
587,27
593,2
1073,19
550,5
549,12
573,16
556,18
550,22
530,23
549,3
528,7
1600,9
520,13
603,22
503,11
492,29
478,10
459,12
455,22
519,27
491,30
549,1
445,3
449,8
615,9
429,16
422,17
438,20
429,21
453,22
427,24
433,25
447,26
429,29
524,2
417,5
420,6
411,11
417,13
415,15
453,16
487,17
433,19
458,20
411,21
416,23
468,29
409,31
424,7
405,16
468,17
408,21
586,22
412,26
402,0
426,1
388,2
1032,12
403,15
386,20
370,26
366,28
720,31
1466,3
377,6
394,7
362,20
385,23
332,0
426,1
342,3
331,4
459,11
347,12
510,13
410,16
376,17
355,18
331,20
393,21
339,28
349,29
1868,30
312,31
355,1
316,3
304,8
367,9
308,10
306,12
316,13
291,15
313,17
323,18
285,19
298,21
291,24
316,25
300,26
292,27
276,2
320,14
260,17
261,19
405,21
281,22
254,25
286,28
248,31
255,1
252,3
249,4
257,5
252,7
248,8
247,10
248,11
262,15
254,16
282,17
241,21
231,25
246,27
232,28
228,29
1370,30
235,31
229,0
238,2
233,3
246,4
234,5
255,6
232,7
225,8
265,9
229,10
284,11
238,12
213,14
222,15
221,16
281,20
227,21
223,22
220,23
220,24
211,26
204,27
978,28
262,29
201,0
213,2
212,3
637,6
238,7
202,9
1769,10
239,11
196,13
212,14
230,16
237,18
216,19
224,20
192,21
183,22
188,23
1721,24
188,25
197,26
198,27
211,28
192,1
182,4
217,5
186,7
204,8
205,9
201,10
176,11
239,12
170,13
169,14
178,15
183,16
169,17
168,19
188,20
172,21
177,22
173,24
166,28
1317,30
213,31
168,0
162,1
198,2
163,3
151,4
169,5
163,6
251,7
158,8
145,11
165,12
183,13
150,14
169,17
405,18
148,19
154,20
225,21
160,24
156,25
139,27
137,28
138,29
135,31
151,0
126,1
170,3
136,6
133,7
231,8
138,9
368,10
152,11
120,12
114,13
148,14
118,16
121,17
128,18
111,19
151,20
122,22
116,23
149,24
110,25
107,26
120,27
139,28
120,29
122,30
139,31
152,0
131,1
105,3
131,5
109,6
110,7
368,8
108,9
195,10
92,11
126,13
110,14
217,16
97,17
310,18
89,19
106,20
102,21
101,22
116,23
293,24
73,27
89,28
200,29
87,30
83,0
143,1
83,3
93,4
62,5
338,6
77,9
441,11
168,12
89,13
195,14
71,15
74,16
82,17
84,19
64,20
68,21
61,22
73,23
55,24
58,25
71,26
59,27
59,28
109,30
57,31
85,0
189,1
103,2
78,3
67,4
186,5
58,6
56,7
61,8
120,9
48,10
70,11
76,12
150,13
43,14
2048,15
45,16
43,17
49,18
36,19
52,21
73,22
46,23
96,24
748,25
38,26
43,27
133,28
53,29
49,30
44,31
34,0
89,1
901,2
89,3
104,4
48,5
74,6
39,7
18,8
112,9
151,10
168,11
20,12
46,13
19,14
19,15
26,16
49,17
14,18
8,19
15,20
17,21
15,22
2,23
15,24
18,25
100,26
10,27
43,28
