seq_len,ch_idx
446,19
229,19
218,7
206,4
199,22
180,17
166,30
160,31
166,1
164,5
143,29
141,2
140,9
128,23
121,29
118,5
120,7
110,17
108,29
111,30
103,1
101,2
103,11
99,15
102,19
97,23
91,24
91,25
91,28
87,7
86,14
88,16
80,19
85,21
77,24
83,25
77,31
82,5
73,11
81,13
69,14
67,15
77,16
75,17
79,21
76,23
80,24
70,27
71,29
66,30
62,31
56,1
59,2
60,3
63,4
63,6
62,8
65,10
66,12
48,14
52,16
52,18
55,19
47,20
52,21
53,25
59,27
55,29
55,30
60,31
55,0
51,2
39,3
46,4
40,5
35,7
44,10
47,11
36,12
39,13
38,14
42,15
44,16
40,17
46,19
40,21
40,22
34,23
28,25
34,26
31,27
35,28
32,31
32,0
40,1
31,3
38,6
24,7
21,8
26,9
31,10
17,11
22,12
20,13
19,16
19,18
17,19
5,20
14,21
18,22
15,23
7,24
10,25
12,26
9,27
12,28
12,29
8,30
10,31
6,0
11,1
11,2
12,3
16,4
16,5
10,6
13,7
10,8
