seq_len,ch_idx
293,22
210,8
171,11
160,1
159,7
164,14
163,19
164,20
151,6
152,7
142,12
145,24
145,28
128,5
118,28
135,10
113,11
113,15
108,18
109,21
102,31
104,0
100,1
105,3
101,4
103,11
101,14
95,23
92,24
99,25
88,26
93,31
78,2
75,3
77,6
81,7
79,8
83,16
82,19
88,21
75,26
67,29
73,0
70,8
67,10
61,11
68,17
60,22
60,23
61,25
67,26
62,29
54,0
51,1
45,2
47,3
61,6
55,7
51,8
50,10
55,13
62,15
49,16
50,17
51,18
39,22
47,27
58,31
50,2
41,4
41,5
43,10
29,14
36,15
33,16
33,18
37,19
28,20
32,21
32,22
32,23
34,24
30,27
29,28
33,29
33,31
30,0
30,2
29,3
26,4
18,6
19,7
15,9
22,10
23,11
23,12
26,14
16,15
15,16
27,17
26,18
16,19
22,20
18,21
18,22
17,23
13,25
12,26
9,27
14,28
11,29
7,30
12,31
12,0
12,1
13,2
16,3
10,4
16,5
6,6
12,7
13,8
33,9
12,10
14,11
10,12
11,13
11,14
