seq_len,ch_idx
256,4
254,18
228,5
214,28
207,29
191,14
179,22
172,15
150,26
151,3
137,9
122,16
122,17
124,31
112,1
110,11
94,14
89,16
96,20
89,22
101,30
93,2
79,5
80,10
83,12
79,13
78,15
84,21
91,25
81,29
66,2
69,10
66,11
69,12
70,14
69,17
70,19
77,23
60,24
58,27
61,28
67,29
81,0
59,1
57,2
61,5
64,7
56,8
60,9
49,14
49,17
55,20
50,21
50,22
52,23
63,25
52,26
50,30
49,31
50,0
39,6
41,7
44,8
54,9
49,10
43,11
45,14
38,15
40,17
39,18
29,23
38,24
30,26
32,27
31,28
31,30
30,31
36,0
47,2
38,5
35,7
33,8
36,11
30,12
29,13
35,14
22,16
19,20
22,21
19,22
25,23
22,24
30,25
21,26
22,27
17,28
23,30
22,31
18,0
26,2
24,3
28,4
18,5
14,6
13,7
13,8
8,9
16,10
13,11
8,12
9,13
11,14
9,15
9,16
11,17
11,18
16,19
11,20
9,21
13,22
13,23
15,24
12,25
15,26
6,27
9,28
19,29
13,30
