seq_len,ch_idx
2048,11
2048,5
991,11
982,26
2048,13
922,12
954,8
873,31
863,8
816,16
814,28
778,29
798,31
761,5
742,30
737,20
917,17
681,29
2048,1
682,5
679,18
733,23
676,5
1078,20
631,3
756,24
658,10
622,0
620,22
619,2
618,26
650,2
609,25
599,3
604,2
596,0
582,21
567,26
591,9
560,26
2048,10
605,14
559,0
532,19
538,9
511,21
532,4
512,1
509,23
502,22
533,3
530,20
510,6
516,0
479,16
476,22
479,19
673,12
531,18
462,11
460,27
464,28
457,17
513,8
478,23
435,20
439,15
436,28
418,7
411,28
704,29
612,26
603,9
463,14
426,29
416,23
413,9
570,6
465,22
412,9
396,8
394,1
393,6
392,7
445,25
422,3
403,8
394,2
390,26
385,13
1251,26
381,13
379,2
377,21
376,26
365,19
365,12
361,2
511,30
378,30
358,1
667,21
382,12
355,21
352,28
345,22
341,27
442,15
363,15
347,18
345,0
333,12
356,17
346,21
334,9
329,20
326,24
323,4
353,31
331,26
312,19
1141,18
367,0
350,18
333,25
318,0
313,1
390,24
317,27
306,24
306,26
304,15
298,13
305,22
299,26
299,28
296,15
294,13
289,29
288,24
288,22
287,19
284,9
300,15
295,28
285,27
283,15
280,8
280,14
280,7
276,20
273,27
511,14
438,27
322,27
313,24
286,2
279,14
276,21
270,27
269,29
268,24
692,18
453,6
451,21
432,23
395,17
375,6
294,16
282,27
268,3
266,22
259,17
259,18
253,25
251,27
336,28
300,0
252,20
314,19
297,19
253,13
251,22
243,8
237,28
232,3
381,16
331,16
255,16
253,25
243,16
237,16
231,16
230,10
227,16
223,25
221,10
363,31
279,24
240,12
235,16
235,21
229,1
227,24
226,25
226,3
222,11
216,0
214,8
212,21
2048,15
253,22
234,23
218,29
217,28
216,22
213,17
212,23
211,6
208,18
715,25
421,12
330,9
328,17
257,28
253,11
231,12
207,21
201,23
201,2
199,6
510,13
425,28
259,25
230,12
214,9
211,3
205,4
200,16
198,14
197,26
191,24
190,13
189,25
186,12
209,5
193,4
193,7
190,5
187,11
187,9
185,4
183,31
183,15
181,26
176,5
175,19
256,31
218,9
215,31
200,17
182,14
174,27
174,31
173,17
172,21
170,3
163,14
162,30
162,25
372,6
193,6
189,14
188,6
172,17
171,14
169,6
168,7
166,0
157,14
157,6
156,10
156,7
154,0
1219,30
728,10
514,6
296,8
251,10
232,11
215,6
213,12
211,8
194,15
179,10
179,30
163,11
159,6
155,12
152,9
151,19
148,3
148,7
146,15
146,10
142,18
1585,9
531,27
237,1
221,3
172,18
162,14
151,3
150,15
149,30
146,0
145,23
141,11
141,1
141,16
132,25
183,10
158,19
150,6
147,3
142,10
138,18
132,22
128,5
123,20
121,6
2048,14
789,30
670,23
177,19
156,31
150,22
149,21
135,29
122,1
120,20
117,16
117,25
115,19
113,27
220,20
163,3
158,22
158,0
143,15
131,28
126,4
120,20
120,5
116,19
109,16
107,22
106,12
104,18
101,10
253,4
140,23
127,23
117,4
111,1
111,29
106,13
103,4
98,23
94,17
94,1
93,29
92,7
232,17
208,7
166,4
125,17
114,24
111,2
109,20
109,11
102,16
100,4
100,17
97,24
95,27
92,2
90,20
90,5
90,8
87,11
81,30
413,7
167,7
113,7
89,7
89,4
87,0
86,7
84,30
81,4
79,0
78,7
76,13
74,23
74,20
71,30
850,31
533,2
390,5
222,31
210,15
186,8
123,3
119,16
114,17
89,27
86,24
76,30
72,2
70,31
67,15
66,5
596,12
201,4
136,3
134,16
105,25
74,13
65,0
64,24
64,27
63,30
61,31
60,5
60,28
55,4
1153,13
361,31
199,31
103,21
76,1
56,11
53,13
48,31
46,21
44,18
43,12
1025,29
581,19
287,29
162,29
87,11
78,3
65,25
63,19
58,30
50,27
50,2
47,10
47,28
41,11
40,15
34,29
31,4
291,7
118,7
105,7
60,24
59,18
46,7
44,8
40,24
32,17
31,18
28,27
28,23
28,29
23,22
21,1
21,4
1253,25
1102,1
656,14
80,8
78,24
46,2
44,20
28,30
26,23
23,6
21,11
20,28
19,8
19,7
15,13
989,19
511,17
378,22
36,21
21,28
17,4
13,24
11,2
10,23
8,8
5,17
4,21
4,28
4,22
4,4
1,10
