seq_len,ch_idx
1384,0
919,28
883,5
865,28
809,7
828,14
811,7
762,26
758,12
760,2
732,2
926,0
676,28
742,23
2048,7
692,29
1852,10
627,4
745,25
610,12
610,9
587,24
577,22
549,27
504,16
599,1
506,21
499,18
497,12
466,23
466,9
460,1
519,4
447,24
436,30
449,31
430,18
423,25
456,21
411,29
411,14
399,26
392,15
495,5
405,6
423,9
390,5
386,9
373,3
433,16
410,16
391,29
382,11
375,5
369,23
372,15
354,20
345,8
378,6
362,30
350,22
2048,11
350,17
336,10
332,3
329,16
351,8
311,24
397,16
345,12
295,29
359,12
295,5
309,15
286,15
283,8
288,22
277,22
277,20
273,6
261,22
309,28
253,20
472,27
281,25
271,27
268,28
261,27
257,25
252,22
319,31
285,8
280,24
242,23
240,31
237,8
342,4
269,4
254,27
249,4
236,4
236,3
231,31
229,10
221,15
211,24
388,31
271,31
237,3
223,1
221,9
220,19
215,17
212,31
208,1
205,4
819,12
212,13
195,20
193,6
227,6
206,25
202,30
242,3
236,28
195,4
176,9
184,24
176,27
176,11
169,24
168,27
165,3
165,8
579,0
257,13
206,29
171,13
162,29
159,19
153,13
205,1
165,19
163,17
153,20
152,1
151,19
145,2
875,22
156,16
151,21
148,10
146,7
145,13
144,20
260,13
181,3
144,10
134,17
132,26
132,0
129,13
129,3
129,20
122,1
131,11
128,11
127,30
123,11
689,8
363,16
147,21
115,26
114,3
109,19
245,1
144,6
139,16
115,0
106,1
102,6
100,16
1071,21
104,2
103,21
96,3
89,19
87,17
86,21
84,18
83,0
82,19
81,17
257,30
90,30
86,14
78,19
77,30
75,31
72,2
68,14
63,19
189,14
174,14
90,14
67,21
65,18
62,14
2048,18
705,15
258,27
256,23
72,13
68,17
60,30
53,31
53,8
109,29
75,5
59,29
54,25
47,9
47,5
45,31
42,29
42,8
39,25
31,24
524,20
233,2
78,13
34,2
33,20
32,9
29,23
23,18
21,13
21,2
275,26
57,26
35,6
25,26
22,23
18,6
17,26
13,23
37,17
29,15
22,17
17,30
17,25
14,15
10,5
10,10
4,19
4,17
