seq_len,ch_idx
1811,7
1174,14
1223,29
900,12
985,24
866,26
742,0
888,14
719,11
1068,1
1169,10
729,28
650,30
668,16
626,24
630,3
609,0
634,20
591,17
560,9
558,8
556,21
543,6
520,29
703,28
537,18
527,4
518,8
909,2
540,17
498,2
485,10
482,29
472,10
471,18
557,3
479,4
475,3
474,2
508,5
472,12
569,15
443,28
441,16
614,12
505,12
435,28
610,27
467,29
435,16
434,30
418,5
401,24
441,11
396,26
383,25
381,23
381,19
412,7
1495,0
553,6
386,23
373,21
362,6
342,8
370,27
339,11
381,22
336,17
331,17
498,15
354,24
336,15
328,24
324,9
322,3
320,15
308,24
305,9
303,25
403,19
342,15
312,3
306,5
298,16
291,14
481,4
430,4
311,7
309,15
299,9
286,19
285,22
292,22
287,27
280,2
412,22
303,23
293,22
276,3
270,26
266,14
678,11
288,9
263,2
262,12
260,1
259,31
265,1
264,12
261,14
257,31
255,28
244,0
254,30
239,19
602,31
246,13
230,3
222,30
214,29
238,31
253,30
212,4
206,18
205,23
198,30
191,16
1260,13
661,23
541,4
303,22
214,3
199,25
197,20
196,7
194,10
184,30
239,5
227,5
199,20
192,24
185,26
182,23
338,20
192,18
192,10
186,20
179,17
172,18
168,27
167,2
165,20
165,22
244,5
182,25
184,1
158,13
151,1
146,13
141,4
291,1
224,13
146,26
145,27
239,11
133,11
129,8
121,21
1044,30
567,1
361,13
116,18
191,9
130,0
125,5
118,17
105,1
161,19
119,21
103,4
98,7
97,6
95,8
94,19
121,9
111,21
110,9
96,19
92,21
91,4
90,9
87,22
85,19
288,6
160,6
134,6
85,6
518,25
170,16
145,21
113,16
97,25
83,21
83,6
74,5
73,25
72,17
71,27
68,26
66,15
64,21
80,28
62,5
61,13
61,28
56,14
53,19
210,23
110,23
90,26
66,2
63,12
56,5
49,20
42,22
816,31
730,16
58,18
57,11
45,10
43,19
40,20
37,18
36,25
33,23
135,27
120,27
89,2
87,7
33,29
33,27
29,17
23,13
259,25
31,15
21,10
16,20
13,18
471,8
95,31
12,26
7,8
6,31
4,26
1,8
