seq_len,ch_idx
2048,16
2048,15
926,14
915,18
879,15
1223,28
2048,12
855,4
761,31
747,23
738,22
682,4
674,21
838,30
702,14
661,30
660,15
645,18
603,1
587,24
578,20
1602,24
989,11
564,29
544,1
534,6
558,11
567,10
515,22
505,0
505,2
494,31
494,22
475,29
513,21
480,4
463,19
461,3
473,27
459,27
525,14
522,10
500,26
490,14
454,16
735,24
424,7
422,26
413,3
430,5
416,5
413,6
403,5
401,12
691,31
405,26
436,14
428,30
397,12
375,14
470,13
391,13
388,13
367,10
378,4
373,10
361,20
354,9
406,23
751,22
370,8
349,22
369,25
360,31
2048,20
318,3
317,3
304,3
308,26
298,17
486,7
307,7
294,1
289,19
289,25
288,0
285,17
281,5
359,7
343,11
297,29
279,22
278,7
274,11
427,19
277,9
313,29
299,8
264,7
263,9
259,6
258,29
254,19
506,2
408,13
357,23
258,25
257,16
254,3
244,29
1046,16
303,18
259,26
246,18
241,23
238,26
289,30
236,30
230,30
223,8
254,13
244,13
226,6
223,19
227,17
225,6
218,30
207,9
479,19
399,19
221,1
203,4
202,19
197,5
195,1
212,10
204,3
184,25
247,6
198,9
182,5
179,1
1341,8
1207,2
358,6
199,27
180,6
172,9
171,5
211,9
192,17
189,31
165,8
159,17
156,26
156,31
152,8
195,12
150,27
163,0
155,18
154,12
151,28
133,24
132,0
164,7
130,10
126,5
126,7
141,3
139,11
139,27
132,0
120,3
115,13
615,4
139,12
102,8
419,26
337,0
182,18
175,26
143,11
136,21
132,14
106,24
106,3
105,0
102,18
99,26
96,13
314,10
92,29
92,16
88,7
87,10
86,29
160,27
138,28
93,17
87,27
80,28
79,22
78,9
78,17
77,27
75,5
73,29
189,21
86,11
75,15
69,27
67,10
67,11
443,23
79,23
76,23
64,21
63,23
60,21
57,23
81,25
68,28
65,0
53,25
49,28
47,0
41,25
1377,0
368,27
64,9
49,17
43,28
38,21
76,25
47,21
34,25
33,28
33,21
32,17
25,9
195,2
65,2
51,1
20,13
19,31
18,2
17,17
16,25
14,1
62,20
23,2
12,19
12,20
10,5
1,13
