seq_len,ch_idx
1141,4
860,1
801,4
760,0
914,22
721,25
736,2
702,24
756,6
669,17
729,23
650,2
702,6
624,10
844,10
650,28
637,3
582,30
606,2
604,2
556,9
549,7
552,27
626,15
532,8
493,27
589,22
472,22
472,11
1077,1
683,12
533,20
473,29
460,5
435,5
433,16
694,11
421,18
415,27
407,23
522,13
397,5
629,9
428,3
381,9
361,7
431,0
363,29
415,30
363,8
358,29
349,28
347,25
346,30
345,27
342,17
339,25
520,29
382,17
347,29
344,8
339,17
339,2
331,21
356,20
315,22
1037,4
324,5
318,12
317,0
307,5
305,28
614,21
443,20
326,19
325,21
297,20
297,7
344,11
317,15
315,0
295,19
291,23
288,17
307,21
279,24
279,28
425,14
400,26
314,13
264,21
264,13
276,15
260,24
312,26
265,18
260,10
300,8
274,11
270,20
258,8
256,15
254,29
253,24
247,4
243,20
233,28
278,27
243,30
234,11
225,28
225,27
384,13
241,9
236,3
233,19
230,8
215,28
259,26
231,13
228,29
221,26
220,5
209,8
208,27
222,24
206,12
200,24
200,12
191,24
230,14
225,21
209,17
201,22
198,3
196,31
196,8
183,12
195,31
187,31
185,25
185,16
179,31
177,25
222,25
186,9
182,31
177,25
216,14
193,9
161,14
159,25
183,20
164,26
162,2
152,20
151,9
2048,10
190,15
182,1
166,15
151,9
132,30
418,7
128,18
126,1
123,4
1001,16
482,18
175,14
160,26
159,13
156,23
148,22
136,18
125,7
115,14
515,17
450,15
197,19
123,23
119,17
119,5
106,14
108,30
106,30
101,24
99,30
96,11
94,0
92,6
774,0
518,14
177,19
152,31
97,13
92,14
92,24
81,19
212,6
108,26
94,8
90,6
88,0
86,16
85,19
80,25
120,7
88,7
75,23
74,7
74,23
198,3
189,3
113,23
113,3
84,12
78,15
72,11
69,13
67,21
67,31
62,23
60,14
216,18
53,27
75,29
42,21
41,6
41,29
33,18
1724,26
1101,18
47,16
43,6
35,19
35,13
35,16
25,6
938,31
67,1
52,5
38,19
33,12
27,3
23,16
19,28
13,1
11,5
11,22
11,19
205,12
93,16
23,11
6,16
5,12
