seq_len,ch_idx
2048,17
1263,31
1241,11
1146,4
995,2
940,21
921,3
845,24
797,24
782,10
759,12
759,9
754,6
735,22
736,2
953,29
681,1
716,20
2048,30
708,28
666,26
702,3
688,0
1183,6
756,23
686,31
649,24
635,13
692,14
664,21
636,19
640,5
615,14
597,12
616,24
586,29
563,25
2048,2
617,20
613,27
578,4
557,6
545,10
1390,28
594,8
557,5
545,12
534,23
532,7
558,0
544,15
738,0
662,26
505,7
500,12
499,2
1679,1
493,7
479,7
475,14
474,24
682,15
487,20
478,25
476,23
468,8
504,5
480,5
451,31
550,18
462,18
735,6
448,0
433,16
476,27
424,28
2048,10
844,8
490,5
439,14
420,7
473,18
435,23
417,3
415,25
411,8
407,10
466,12
445,15
387,1
626,19
421,19
389,22
379,26
412,19
384,27
384,14
375,11
372,30
361,25
358,30
351,10
384,17
368,1
363,16
361,26
350,23
350,15
385,24
361,23
344,19
340,0
335,31
340,26
337,27
336,14
330,5
330,12
378,11
358,15
337,11
327,15
325,12
312,11
391,16
358,16
355,31
355,16
340,9
329,14
324,25
324,16
323,29
320,9
318,1
315,31
313,25
316,6
307,31
305,5
292,17
410,4
348,29
301,6
295,12
292,16
286,4
314,6
308,9
299,6
289,2
287,1
284,4
284,19
283,7
278,9
862,13
521,27
445,20
324,11
286,22
283,27
268,25
264,19
261,8
778,13
279,27
271,6
270,22
268,27
266,3
359,12
316,12
268,1
267,13
267,5
267,3
261,26
255,2
254,12
253,25
252,1
250,22
248,5
243,16
349,8
296,21
252,8
249,21
247,16
246,11
245,8
239,20
237,28
234,30
726,22
668,4
483,20
378,28
288,22
282,12
259,25
244,7
243,4
241,20
238,28
235,16
221,25
246,8
227,15
224,30
220,8
218,10
218,15
216,12
2048,23
345,2
236,4
233,30
228,2
214,7
213,13
213,24
208,30
207,2
205,15
204,25
501,0
203,30
202,14
200,25
198,18
196,10
193,12
1112,0
298,30
232,14
211,24
206,22
202,11
199,17
192,9
191,30
187,29
186,7
184,14
193,15
188,14
183,27
179,2
177,13
174,20
171,1
252,22
230,16
186,9
175,20
171,3
171,18
170,21
170,22
169,16
168,9
164,11
163,30
1529,3
364,28
221,13
219,29
188,28
184,26
180,18
178,22
173,9
170,23
168,8
166,14
161,29
160,28
158,24
152,26
1014,13
452,12
202,16
181,14
180,11
172,30
160,26
151,12
150,24
146,18
143,3
143,21
917,31
455,28
449,4
335,2
326,23
324,25
292,29
196,20
194,7
179,24
172,28
172,4
161,18
147,2
143,22
142,19
138,9
137,16
167,17
153,25
152,27
144,31
138,17
131,27
128,21
123,19
122,3
1311,27
199,21
139,3
130,18
128,14
127,15
126,21
122,29
122,13
121,18
121,7
120,22
120,0
117,31
114,9
224,10
211,19
201,18
175,6
163,10
139,19
119,18
116,6
115,0
115,10
113,9
107,18
106,30
105,15
102,0
101,4
305,17
142,17
120,17
120,22
118,19
115,25
112,3
112,13
109,7
107,17
106,22
100,19
100,5
100,14
99,25
98,3
97,13
97,8
97,7
94,28
167,16
129,21
127,29
126,22
110,9
104,16
102,21
99,29
97,11
92,27
92,1
88,22
85,10
956,6
829,30
558,14
436,16
194,19
137,8
126,11
101,3
99,24
95,28
81,17
80,5
80,19
75,23
73,16
71,14
142,26
134,20
106,5
95,23
92,29
89,25
73,21
73,11
71,24
71,26
69,13
69,27
69,5
66,31
65,2
123,23
110,23
103,16
67,11
66,26
66,15
64,4
61,1
60,23
58,12
57,2
52,19
157,20
95,29
69,20
60,26
60,17
58,20
57,29
56,26
55,8
52,3
51,17
51,27
48,23
679,18
220,4
169,9
95,18
89,20
81,11
65,24
60,4
53,13
51,1
46,18
43,22
41,20
603,7
279,7
52,15
41,7
40,31
38,15
35,7
35,31
34,0
33,9
33,15
33,25
29,31
27,8
26,1
26,0
380,5
318,5
225,11
49,17
30,0
30,5
29,28
25,9
25,26
23,20
22,11
22,17
21,8
21,0
21,1
19,24
19,5
18,13
13,31
12,28
2048,21
865,29
503,10
137,9
86,26
50,10
23,9
23,26
19,18
19,15
17,17
16,19
13,8
12,29
10,1
9,13
9,4
9,28
6,3
5,21
5,10
5,9
1,30
