seq_len,ch_idx
1366,17
902,24
1070,26
851,1
845,17
857,4
1045,6
800,30
902,3
1196,26
748,30
741,14
749,30
719,11
777,2
712,19
683,19
661,28
2048,17
789,15
1261,16
664,0
658,6
670,5
1625,22
865,23
644,22
617,10
849,12
724,15
621,11
615,15
613,31
590,0
627,25
594,25
1515,14
589,24
551,28
1042,8
591,24
540,3
544,18
531,14
516,10
501,27
1188,18
650,9
506,11
503,29
498,17
491,17
537,2
489,20
489,0
512,2
501,15
493,2
471,0
467,28
478,6
467,25
434,9
460,19
451,20
441,30
421,11
484,12
449,26
426,4
417,21
511,29
418,28
540,23
458,9
399,5
870,8
400,25
399,8
398,14
383,29
382,8
752,9
417,22
384,18
383,2
393,13
392,9
363,9
366,5
365,10
478,13
423,13
378,13
376,25
653,16
516,5
426,16
352,28
754,3
413,22
363,31
363,5
340,22
333,19
333,4
322,25
393,2
364,2
344,9
331,28
330,14
323,19
319,2
318,25
314,6
313,28
312,11
328,10
320,10
309,30
309,29
307,18
304,0
303,19
314,31
313,25
300,14
298,3
295,30
294,31
751,26
422,29
364,26
314,18
312,27
307,23
298,3
292,26
290,22
290,6
282,29
337,18
305,26
294,6
293,15
287,18
284,28
282,12
280,6
279,29
789,7
664,1
369,1
318,1
296,3
292,12
286,24
274,1
271,17
271,3
268,9
266,24
265,27
261,25
678,3
484,22
288,5
284,28
278,22
269,29
262,6
258,7
255,30
251,4
338,10
281,1
263,16
261,10
257,1
256,15
255,17
253,13
249,16
244,26
243,0
242,14
241,25
322,15
242,27
239,23
236,19
281,21
264,21
263,31
260,21
249,31
243,21
242,23
231,13
229,6
225,27
221,15
232,27
225,10
223,4
222,20
221,21
221,29
219,3
213,23
326,5
288,10
276,20
246,2
221,24
221,22
214,13
213,5
208,23
207,30
204,10
845,31
266,29
223,17
222,3
218,10
207,29
204,7
204,27
203,3
198,23
198,13
192,2
573,1
463,1
253,12
207,12
205,31
199,0
194,12
194,31
192,24
190,0
188,27
411,12
235,12
199,20
194,28
191,12
189,15
189,28
187,12
181,7
181,22
178,20
176,15
238,16
189,14
178,10
174,26
172,16
172,14
172,10
171,12
269,0
223,0
193,16
179,20
171,0
164,16
163,4
163,14
162,12
160,20
155,29
154,16
151,1
339,4
165,15
158,6
158,4
157,14
152,22
152,12
150,20
145,27
144,19
486,25
254,25
247,4
175,30
172,2
159,25
158,12
158,20
156,4
150,17
149,11
147,21
146,23
143,19
143,30
136,2
136,25
135,5
169,8
146,21
139,8
139,11
137,21
136,23
132,29
131,18
126,21
124,20
124,4
124,23
123,29
241,11
210,21
156,6
143,5
141,2
137,11
132,26
123,21
121,24
118,20
117,17
117,6
114,7
112,28
484,31
405,4
260,23
238,0
178,7
164,31
163,11
151,18
146,4
135,23
131,0
125,31
117,11
116,5
116,14
115,18
113,30
109,8
109,4
108,23
104,29
101,7
568,27
120,27
118,13
118,7
104,24
103,10
100,12
100,27
93,31
567,26
239,11
238,9
164,26
135,11
116,16
116,3
110,13
101,30
97,9
93,26
91,21
87,11
84,29
509,7
274,13
249,7
203,15
134,13
121,6
116,19
116,3
112,2
105,8
90,11
85,7
82,23
81,15
81,31
78,28
77,13
183,5
145,7
125,27
93,31
86,5
86,28
81,3
80,8
79,18
79,7
78,23
78,21
78,27
76,4
66,31
66,5
602,8
126,30
92,6
84,19
81,21
74,7
71,30
64,6
63,19
60,8
59,21
59,7
59,27
53,23
439,13
290,13
222,13
218,0
147,19
144,24
117,0
105,9
91,13
78,19
69,24
65,0
58,28
54,16
54,21
50,18
50,9
48,2
48,31
47,13
45,19
309,20
123,18
76,14
55,22
52,24
48,18
48,20
45,5
45,6
44,29
42,30
41,10
38,16
38,21
37,22
32,14
31,9
421,24
201,1
61,20
48,24
43,5
43,1
41,19
39,20
39,24
38,5
37,18
33,11
31,4
30,12
30,15
29,9
27,25
25,1
25,19
21,20
76,27
53,16
43,7
37,27
31,16
24,1
22,2
16,22
14,20
12,7
126,8
86,8
65,9
59,4
37,8
14,17
14,10
12,9
12,29
12,28
10,1
9,15
9,25
8,21
8,20
7,7
7,27
7,18
4,24
