seq_len,ch_idx
1746,20
1149,18
1001,26
1004,13
947,5
2048,13
952,3
851,9
886,17
846,12
866,17
814,26
825,2
795,6
792,9
771,10
758,21
723,28
767,29
730,25
711,13
692,22
691,3
818,29
697,3
677,22
2048,21
1377,27
674,28
731,23
725,26
686,20
668,26
644,0
672,20
655,31
626,31
617,28
623,5
601,23
589,16
588,0
581,11
1488,15
577,6
642,24
548,5
541,6
575,15
548,17
537,2
537,31
522,29
527,3
1266,1
549,7
530,18
509,7
589,30
503,6
503,14
523,16
587,10
481,21
675,11
488,24
480,10
486,11
500,8
441,18
498,26
452,31
438,26
437,31
489,31
437,6
436,27
793,18
470,30
429,26
428,30
426,1
411,16
405,28
1076,8
677,8
415,0
495,13
427,27
407,9
398,7
402,24
398,9
390,6
381,29
379,24
591,12
570,26
418,10
414,12
395,18
376,25
371,7
2048,16
948,21
783,7
426,31
377,2
371,15
368,12
366,17
364,7
361,14
360,30
359,23
359,0
351,1
406,21
355,6
415,10
409,2
369,10
360,25
348,2
345,9
344,18
343,25
341,0
340,16
391,29
359,29
345,17
333,27
328,19
324,4
1303,25
392,0
367,19
357,4
332,9
331,11
321,18
545,6
340,5
338,18
334,30
327,5
313,13
311,27
302,30
301,5
440,9
374,22
367,9
323,22
308,1
307,7
307,22
300,30
299,1
402,3
305,23
302,3
301,23
298,8
294,3
288,3
286,23
281,8
696,26
530,8
349,11
325,15
311,22
308,8
289,21
285,11
284,15
283,19
282,22
278,15
275,23
274,20
274,21
264,27
434,12
308,4
296,20
287,30
274,1
273,12
264,4
261,21
256,17
251,31
288,20
275,30
261,13
260,20
260,6
253,30
252,15
252,13
251,6
248,30
245,25
241,14
716,4
287,19
272,17
253,25
249,30
245,16
242,21
236,17
267,4
266,13
248,11
235,21
227,4
226,5
221,29
221,18
422,14
241,14
240,21
227,31
226,14
219,11
218,21
216,12
1105,7
249,31
227,3
218,7
216,23
213,3
210,16
209,19
205,5
298,24
262,2
237,24
236,2
227,24
221,2
213,5
212,24
212,2
210,1
207,24
206,2
199,3
345,1
277,2
225,16
212,19
210,1
201,2
195,16
190,18
188,24
181,31
207,14
201,4
194,14
178,15
177,8
177,4
176,24
176,14
174,0
174,15
173,16
173,8
299,6
294,19
245,17
238,6
205,18
183,19
174,31
172,19
169,12
166,4
161,28
1858,17
392,16
289,15
244,30
214,1
196,15
194,16
169,19
168,17
154,28
151,1
1242,19
761,16
293,21
227,29
166,31
164,0
162,11
161,13
158,6
158,21
153,29
153,23
151,31
148,5
148,9
147,0
144,14
143,16
141,11
473,27
215,25
199,27
184,11
170,5
168,29
153,25
152,27
147,11
145,2
132,14
201,8
165,28
146,4
143,8
142,28
136,4
133,14
132,31
128,28
126,13
122,27
122,10
1125,22
556,23
365,23
308,22
180,0
178,23
144,22
129,4
126,0
124,8
120,2
120,23
119,12
118,22
117,29
117,10
114,4
114,19
349,12
259,29
224,15
169,13
145,7
123,0
121,11
120,22
118,23
116,12
113,15
111,29
111,10
111,6
110,13
107,7
105,4
104,0
104,11
104,26
122,12
115,15
108,27
104,2
102,12
101,15
99,8
99,23
98,27
96,4
95,25
158,29
120,15
113,31
98,29
90,10
90,0
87,11
83,15
83,31
196,25
127,25
94,25
86,11
84,25
79,24
79,8
78,22
73,4
1015,14
118,27
115,27
89,24
87,12
83,27
80,14
80,5
79,7
77,3
76,24
73,20
73,0
70,12
66,19
66,27
66,25
65,14
98,28
68,19
65,22
64,28
64,19
61,28
61,20
61,19
59,0
56,11
54,22
51,28
258,9
203,9
76,9
76,9
72,9
63,9
62,9
58,7
54,3
48,17
46,24
46,9
46,1
45,7
44,30
542,8
359,6
91,24
69,23
59,1
57,8
47,30
47,10
40,3
39,6
38,0
34,4
32,24
31,25
2048,1
408,10
246,18
200,10
185,18
154,30
62,10
59,29
47,3
47,20
44,18
40,26
35,10
34,30
32,29
32,7
31,3
26,5
26,20
21,18
471,5
57,24
46,26
29,30
25,2
20,5
20,0
20,24
19,26
166,28
138,14
63,20
56,28
39,10
36,12
34,20
31,14
28,28
23,13
16,19
16,10
12,12
12,20
7,14
5,2
4,5
1,27
