seq_len,ch_idx
1907,13
1384,29
2048,16
805,0
783,13
736,24
745,28
714,1
652,14
648,22
646,30
629,9
677,22
608,29
603,4
696,5
546,22
514,2
517,3
510,4
805,8
520,9
507,11
499,12
539,20
578,24
481,31
524,4
463,10
1372,11
457,14
495,15
603,17
549,22
457,26
442,28
435,6
1877,11
411,0
399,4
385,8
495,13
1765,14
385,20
416,21
417,22
371,25
412,27
371,3
397,7
349,8
392,11
363,12
339,14
350,18
360,23
358,24
736,25
404,27
398,28
326,30
335,0
356,5
356,11
758,13
330,16
307,17
309,22
318,24
351,25
396,30
293,3
285,4
279,6
298,8
490,12
283,14
299,15
277,16
414,17
259,19
260,20
260,21
257,22
260,23
261,26
264,27
311,0
243,1
579,2
283,3
252,4
273,5
439,6
270,9
238,11
245,13
246,14
241,15
239,17
235,18
241,21
249,23
344,25
224,26
264,27
231,30
223,2
220,3
491,4
232,5
225,6
223,7
393,8
206,9
227,11
219,12
209,13
629,14
216,15
213,16
282,17
579,18
218,19
196,21
191,22
208,23
209,26
293,29
250,30
185,31
199,0
163,2
195,3
219,4
215,5
229,6
170,7
163,8
165,9
173,10
155,12
149,13
157,14
1075,15
148,16
141,17
141,18
143,20
148,21
146,22
160,24
139,25
134,26
148,28
300,30
138,1
129,2
132,3
128,5
183,6
152,7
837,8
954,10
116,12
122,14
127,15
302,16
526,17
121,19
111,20
124,21
122,22
118,24
101,25
153,26
109,27
182,29
102,30
121,31
173,0
104,1
94,2
114,3
166,4
109,5
161,6
100,7
93,8
113,9
108,10
102,11
90,12
96,13
114,14
98,15
97,16
123,17
94,18
94,19
79,20
113,21
99,22
108,23
138,24
115,25
87,26
138,27
145,28
64,29
94,30
61,31
79,1
59,2
51,3
385,4
55,5
56,6
63,7
47,8
97,9
90,10
47,11
37,12
34,13
36,14
63,15
37,16
141,17
37,18
42,19
140,20
41,21
74,22
30,23
30,24
31,25
30,26
80,27
24,28
36,29
58,30
43,31
32,0
135,1
43,2
31,3
19,4
15,5
99,6
16,7
21,8
105,9
8,10
128,11
21,12
