seq_len,ch_idx
2048,13
1466,4
1434,15
1029,20
964,27
774,21
712,11
686,29
725,0
686,9
610,22
590,23
582,30
530,9
554,10
503,19
490,21
474,29
477,0
459,3
472,4
416,18
401,2
394,4
390,6
366,11
390,14
398,15
335,21
351,22
338,24
336,25
381,26
309,29
320,30
307,0
350,2
303,5
288,8
760,9
282,17
311,18
283,19
257,20
273,22
231,31
248,0
239,2
262,3
252,4
348,5
232,6
211,8
219,9
245,10
234,11
222,12
294,13
244,14
233,15
202,16
203,17
198,18
211,20
196,21
181,22
197,23
612,25
174,26
185,28
169,29
190,30
175,31
250,0
167,1
210,2
183,3
173,4
157,5
168,7
381,8
156,9
179,11
159,12
170,13
163,14
143,15
138,19
717,20
136,21
122,22
313,23
146,24
106,25
125,26
115,27
106,29
96,30
2048,31
109,0
99,1
98,2
330,3
94,4
139,5
77,6
98,7
76,8
77,9
61,10
63,11
79,12
85,13
64,14
1017,15
44,16
97,17
43,18
38,19
75,20
23,21
29,22
43,23
23,24
2048,25
30,26
9,27
21,28
