seq_len,ch_idx
197,5
192,28
193,31
186,3
176,12
173,19
175,2
161,8
163,12
139,3
131,8
127,11
132,18
133,22
126,12
122,14
121,16
121,21
120,22
107,4
104,5
92,23
95,29
93,31
98,3
92,5
82,14
80,16
81,17
81,24
81,29
80,30
78,1
74,3
78,4
76,5
69,6
71,7
73,8
74,10
71,11
70,12
68,13
72,14
70,19
70,22
73,25
67,27
66,30
62,1
60,4
67,5
60,7
67,8
60,10
72,11
61,13
62,15
54,19
56,24
50,25
46,0
52,5
39,6
50,7
42,8
44,9
40,13
43,17
46,19
41,20
42,21
50,23
41,28
30,31
32,0
36,1
34,2
29,5
30,7
27,8
32,9
36,10
31,11
30,14
18,15
20,16
24,18
16,21
19,22
18,23
24,24
25,26
20,29
18,30
19,31
34,0
20,1
26,2
24,3
34,4
21,5
17,6
11,8
6,9
12,10
10,11
13,12
14,13
13,14
14,15
12,16
18,17
16,18
11,19
18,20
21,21
13,22
13,23
15,24
10,25
6,26
10,27
17,28
9,29
9,30
7,31
14,0
